PROG;SEQ;CTC;TC;ACTIVE-OP;ALIVE-OP;EQUIVALENT-OP;SCORE-OP;ACTIVE-ALL;ALIVE-ALL;EQUIVALENT-ALL;SCORE-ALL;START-EXEC;END-EXEC;TIME-DIFF
totinfo;1;0;0;126;126;0;0.000000;6698;6284;409;0.000000;-;-;-
totinfo;1;1;6;126;49;0;0.611111;6698;2454;409;0.609484;2025-05-28 00:18:06.122884638+01:00;2025-05-28 00:18:06.230244738+01:00;0.10736
totinfo;1;2;36;126;47;0;0.626984;6698;2342;409;0.627307;2025-05-28 00:18:06.232366189+01:00;2025-05-28 00:18:06.339253398+01:00;0.106887
totinfo;1;3;11;126;41;0;0.674603;6698;1583;409;0.748090;2025-05-28 00:18:06.341571081+01:00;2025-05-28 00:18:06.449112131+01:00;0.107541
totinfo;1;4;2;126;41;0;0.674603;6698;1427;409;0.772915;2025-05-28 00:18:06.451223795+01:00;2025-05-28 00:18:06.558776959+01:00;0.107553
totinfo;1;5;1;126;33;0;0.738095;6698;1295;409;0.793921;2025-05-28 00:18:06.560925877+01:00;2025-05-28 00:18:06.667217812+01:00;0.106291
totinfo;1;6;4;126;30;0;0.761905;6698;1241;409;0.802514;2025-05-28 00:18:06.669303887+01:00;2025-05-28 00:18:06.776757257+01:00;0.107453
totinfo;1;7;8;126;19;0;0.849206;6698;738;409;0.882559;2025-05-28 00:18:06.779001564+01:00;2025-05-28 00:18:06.885358436+01:00;0.106356
totinfo;1;8;5;126;15;0;0.880952;6698;597;409;0.904997;2025-05-28 00:18:06.887446627+01:00;2025-05-28 00:18:06.995551522+01:00;0.108104
totinfo;1;9;34;126;11;0;0.912698;6698;565;409;0.910089;2025-05-28 00:18:06.997714955+01:00;2025-05-28 00:18:07.107537986+01:00;0.109823
totinfo;1;10;35;126;9;0;0.928571;6698;537;409;0.914545;2025-05-28 00:18:07.109636360+01:00;2025-05-28 00:18:07.217452776+01:00;0.107816
totinfo;1;11;44;126;0;0;1.000000;6698;238;409;0.962126;2025-05-28 00:18:07.219696948+01:00;2025-05-28 00:18:07.325495671+01:00;0.105798
totinfo;2;0;0;126;126;0;0.000000;6698;6284;409;0.000000;-;-;-
