PROG;SEQ;CTC;TC;ACTIVE-OP;ALIVE-OP;EQUIVALENT-OP;SCORE-OP;ACTIVE-ALL;ALIVE-ALL;EQUIVALENT-ALL;SCORE-ALL;START-EXEC;END-EXEC;TIME-DIFF
cal;1;0;0;11;11;0;0.000000;891;820;71;0.000000;-;-;-
cal;1;1;2;11;2;0;0.818182;891;286;71;0.651219;2025-05-27 21:12:42.696857363+01:00;2025-05-27 21:12:42.722259410+01:00;0.025402
cal;1;2;1;11;1;0;0.909091;891;197;71;0.759756;2025-05-27 21:12:42.724252210+01:00;2025-05-27 21:12:42.749977122+01:00;0.025724
cal;1;3;3;11;0;0;1.000000;891;111;71;0.864634;2025-05-27 21:12:42.751954701+01:00;2025-05-27 21:12:42.777661530+01:00;0.025706
cal;2;0;0;11;11;0;0.000000;891;820;71;0.000000;-;-;-
cal;2;1;3;11;2;0;0.818182;891;245;71;0.701219;2025-05-27 21:12:42.859770773+01:00;2025-05-27 21:12:42.885722422+01:00;0.025951
cal;2;2;2;11;1;0;0.909091;891;200;71;0.756098;2025-05-27 21:12:42.887680687+01:00;2025-05-27 21:12:42.912849106+01:00;0.025168
cal;2;3;1;11;0;0;1.000000;891;111;71;0.864634;2025-05-27 21:12:42.914780304+01:00;2025-05-27 21:12:42.940832630+01:00;0.026052
cal;3;0;0;11;11;0;0.000000;891;820;71;0.000000;-;-;-
cal;3;1;2;11;2;0;0.818182;891;286;71;0.651219;2025-05-27 21:12:43.022307800+01:00;2025-05-27 21:12:43.047174383+01:00;0.024866
cal;3;2;1;11;1;0;0.909091;891;197;71;0.759756;2025-05-27 21:12:43.049117082+01:00;2025-05-27 21:12:43.074195629+01:00;0.025078
cal;3;3;3;11;0;0;1.000000;891;111;71;0.864634;2025-05-27 21:12:43.076136064+01:00;2025-05-27 21:12:43.101450867+01:00;0.025314
cal;4;0;0;11;11;0;0.000000;891;820;71;0.000000;-;-;-
cal;4;1;1;11;8;0;0.272727;891;700;71;0.146341;2025-05-27 21:12:43.185207585+01:00;2025-05-27 21:12:43.211017285+01:00;0.025809
cal;4;2;2;11;1;0;0.909091;891;197;71;0.759756;2025-05-27 21:12:43.212957095+01:00;2025-05-27 21:12:43.237820228+01:00;0.024863
cal;4;3;3;11;0;0;1.000000;891;111;71;0.864634;2025-05-27 21:12:43.239772940+01:00;2025-05-27 21:12:43.265156014+01:00;0.025383
cal;5;0;0;11;11;0;0.000000;891;820;71;0.000000;-;-;-
cal;5;1;2;11;2;0;0.818182;891;286;71;0.651219;2025-05-27 21:12:43.346523749+01:00;2025-05-27 21:12:43.371656159+01:00;0.025132
cal;5;2;3;11;1;0;0.909091;891;200;71;0.756098;2025-05-27 21:12:43.373562165+01:00;2025-05-27 21:12:43.398580911+01:00;0.025018
cal;5;3;1;11;0;0;1.000000;891;111;71;0.864634;2025-05-27 21:12:43.400522669+01:00;2025-05-27 21:12:43.425859025+01:00;0.025336
cal;6;0;0;11;11;0;0.000000;891;820;71;0.000000;-;-;-
cal;6;1;2;11;2;0;0.818182;891;286;71;0.651219;2025-05-27 21:12:43.507521032+01:00;2025-05-27 21:12:43.532598708+01:00;0.025077
cal;6;2;3;11;1;0;0.909091;891;200;71;0.756098;2025-05-27 21:12:43.534638690+01:00;2025-05-27 21:12:43.560505207+01:00;0.025866
cal;6;3;1;11;0;0;1.000000;891;111;71;0.864634;2025-05-27 21:12:43.562402058+01:00;2025-05-27 21:12:43.587227466+01:00;0.024825
cal;7;0;0;11;11;0;0.000000;891;820;71;0.000000;-;-;-
cal;7;1;2;11;2;0;0.818182;891;286;71;0.651219;2025-05-27 21:12:43.668165462+01:00;2025-05-27 21:12:43.693649540+01:00;0.025484
cal;7;2;3;11;1;0;0.909091;891;200;71;0.756098;2025-05-27 21:12:43.695597489+01:00;2025-05-27 21:12:43.720680087+01:00;0.025082
cal;7;3;1;11;0;0;1.000000;891;111;71;0.864634;2025-05-27 21:12:43.722702260+01:00;2025-05-27 21:12:43.747544811+01:00;0.024842
cal;8;0;0;11;11;0;0.000000;891;820;71;0.000000;-;-;-
cal;8;1;1;11;8;0;0.272727;891;700;71;0.146341;2025-05-27 21:12:43.829426608+01:00;2025-05-27 21:12:43.855133591+01:00;0.025706
cal;8;2;2;11;1;0;0.909091;891;197;71;0.759756;2025-05-27 21:12:43.857098551+01:00;2025-05-27 21:12:43.882676281+01:00;0.025577
cal;8;3;3;11;0;0;1.000000;891;111;71;0.864634;2025-05-27 21:12:43.884585872+01:00;2025-05-27 21:12:43.909796292+01:00;0.02521
cal;9;0;0;11;11;0;0.000000;891;820;71;0.000000;-;-;-
cal;9;1;1;11;8;0;0.272727;891;700;71;0.146341;2025-05-27 21:12:43.991661210+01:00;2025-05-27 21:12:44.017972058+01:00;0.02631
cal;9;2;2;11;1;0;0.909091;891;197;71;0.759756;2025-05-27 21:12:44.019934614+01:00;2025-05-27 21:12:44.044826573+01:00;0.024891
cal;9;3;3;11;0;0;1.000000;891;111;71;0.864634;2025-05-27 21:12:44.046771858+01:00;2025-05-27 21:12:44.071999781+01:00;0.025227
cal;10;0;0;11;11;0;0.000000;891;820;71;0.000000;-;-;-
cal;10;1;2;11;2;0;0.818182;891;286;71;0.651219;2025-05-27 21:12:44.153760701+01:00;2025-05-27 21:12:44.179544957+01:00;0.025784
cal;10;2;1;11;1;0;0.909091;891;197;71;0.759756;2025-05-27 21:12:44.181524404+01:00;2025-05-27 21:12:44.207041802+01:00;0.025517
cal;10;3;3;11;0;0;1.000000;891;111;71;0.864634;2025-05-27 21:12:44.208912900+01:00;2025-05-27 21:12:44.233758839+01:00;0.024845
