PROG;SEQ;CTC;TC;ACTIVE-OP;ALIVE-OP;EQUIVALENT-OP;SCORE-OP;ACTIVE-ALL;ALIVE-ALL;EQUIVALENT-ALL;SCORE-ALL;START-EXEC;END-EXEC;TIME-DIFF
replace;1;0;0;256;256;0;0.000000;11101;10634;466;0.000000;-;-;-
replace;1;1;31;256;153;0;0.402344;11101;7618;466;0.283619;2025-05-27 21:13:59.717535596+01:00;2025-05-27 21:13:59.897653326+01:00;0.180117
replace;1;2;29;256;110;0;0.570312;11101;5985;466;0.437183;2025-05-27 21:13:59.899837868+01:00;2025-05-27 21:14:00.086864219+01:00;0.187026
replace;1;3;74;256;72;0;0.718750;11101;4324;466;0.593380;2025-05-27 21:14:00.088946528+01:00;2025-05-27 21:14:00.270754334+01:00;0.181807
replace;1;4;11;256;57;0;0.777344;11101;3115;466;0.707072;2025-05-27 21:14:00.272900256+01:00;2025-05-27 21:14:00.454481544+01:00;0.181581
replace;1;5;101;256;55;0;0.785156;11101;2993;466;0.718544;2025-05-27 21:14:00.456808794+01:00;2025-05-27 21:14:00.644636198+01:00;0.187827
replace;1;6;5;256;52;0;0.796875;11101;2898;466;0.727478;2025-05-27 21:14:00.646811394+01:00;2025-05-27 21:14:00.828658021+01:00;0.181846
replace;1;7;2;256;52;0;0.796875;11101;2882;466;0.728983;2025-05-27 21:14:00.830753845+01:00;2025-05-27 21:14:01.014522224+01:00;0.183768
replace;1;8;109;256;51;0;0.800781;11101;2879;466;0.729265;2025-05-27 21:14:01.016671710+01:00;2025-05-27 21:14:01.202134468+01:00;0.185462
replace;1;9;99;256;50;0;0.804688;11101;2709;466;0.745251;2025-05-27 21:14:01.204312152+01:00;2025-05-27 21:14:01.387767086+01:00;0.183454
replace;1;10;103;256;45;0;0.824219;11101;2540;466;0.761144;2025-05-27 21:14:01.390025669+01:00;2025-05-27 21:14:01.574248899+01:00;0.184223
replace;1;11;111;256;0;0;1.000000;11101;924;466;0.913109;2025-05-27 21:14:01.576276925+01:00;2025-05-27 21:14:01.765846654+01:00;0.189569
replace;1;12;13;256;0;0;1.000000;11101;892;466;0.916118;2025-05-27 21:14:01.767901493+01:00;2025-05-27 21:14:01.953323079+01:00;0.185421
replace;1;13;47;256;0;0;1.000000;11101;873;466;0.917905;2025-05-27 21:14:01.955479946+01:00;2025-05-27 21:14:02.141376738+01:00;0.185896
replace;1;14;63;256;0;0;1.000000;11101;799;466;0.924864;2025-05-27 21:14:02.143563967+01:00;2025-05-27 21:14:02.332168097+01:00;0.188604
replace;1;15;18;256;0;0;1.000000;11101;793;466;0.925428;2025-05-27 21:14:02.334306313+01:00;2025-05-27 21:14:02.516790068+01:00;0.182483
replace;1;16;6;256;0;0;1.000000;11101;793;466;0.925428;2025-05-27 21:14:02.518979993+01:00;2025-05-27 21:14:02.701450349+01:00;0.18247
replace;1;17;23;256;0;0;1.000000;11101;789;466;0.925804;2025-05-27 21:14:02.703511483+01:00;2025-05-27 21:14:02.892885157+01:00;0.189373
replace;1;18;71;256;0;0;1.000000;11101;733;466;0.931070;2025-05-27 21:14:02.895194405+01:00;2025-05-27 21:14:03.078451694+01:00;0.183257
replace;1;19;73;256;0;0;1.000000;11101;680;466;0.936054;2025-05-27 21:14:03.080622170+01:00;2025-05-27 21:14:03.264872568+01:00;0.18425
replace;1;20;9;256;0;0;1.000000;11101;680;466;0.936054;2025-05-27 21:14:03.266904148+01:00;2025-05-27 21:14:03.455074424+01:00;0.18817
replace;1;21;49;256;0;0;1.000000;11101;569;466;0.946492;2025-05-27 21:14:03.457119906+01:00;2025-05-27 21:14:03.644327152+01:00;0.187207
replace;1;22;1;256;0;0;1.000000;11101;569;466;0.946492;2025-05-27 21:14:03.646341582+01:00;2025-05-27 21:14:03.833885933+01:00;0.187544
replace;1;23;17;256;0;0;1.000000;11101;569;466;0.946492;2025-05-27 21:14:03.835934125+01:00;2025-05-27 21:14:04.017580447+01:00;0.181646
replace;2;0;0;256;256;0;0.000000;11101;10634;466;0.000000;-;-;-
replace;2;1;49;256;153;0;0.402344;11101;7560;466;0.289073;2025-05-27 21:14:04.330254748+01:00;2025-05-27 21:14:04.518299135+01:00;0.188044
replace;2;2;31;256;138;0;0.460938;11101;6680;466;0.371826;2025-05-27 21:14:04.520410155+01:00;2025-05-27 21:14:04.708967399+01:00;0.188557
replace;2;3;109;256;136;0;0.468750;11101;6596;466;0.379725;2025-05-27 21:14:04.711117415+01:00;2025-05-27 21:14:04.898239862+01:00;0.187122
replace;2;4;101;256;79;0;0.691406;11101;4447;466;0.581813;2025-05-27 21:14:04.900351499+01:00;2025-05-27 21:14:05.088072577+01:00;0.187721
replace;2;5;9;256;76;0;0.703125;11101;4287;466;0.596859;2025-05-27 21:14:05.090139969+01:00;2025-05-27 21:14:05.277495397+01:00;0.187355
replace;2;6;103;256;59;0;0.769531;11101;3760;466;0.646417;2025-05-27 21:14:05.279695680+01:00;2025-05-27 21:14:05.465021133+01:00;0.185325
replace;2;7;73;256;53;0;0.792969;11101;3540;466;0.667105;2025-05-27 21:14:05.467072740+01:00;2025-05-27 21:14:05.648280660+01:00;0.181207
replace;2;8;63;256;52;0;0.796875;11101;3169;466;0.701994;2025-05-27 21:14:05.650542274+01:00;2025-05-27 21:14:05.837820955+01:00;0.187278
replace;2;9;5;256;49;0;0.808594;11101;3096;466;0.708858;2025-05-27 21:14:05.839872853+01:00;2025-05-27 21:14:06.026674202+01:00;0.186801
replace;2;10;29;256;42;0;0.835938;11101;2747;466;0.741678;2025-05-27 21:14:06.028817028+01:00;2025-05-27 21:14:06.214938805+01:00;0.186121
replace;2;11;47;256;42;0;0.835938;11101;2744;466;0.741960;2025-05-27 21:14:06.216929131+01:00;2025-05-27 21:14:06.402950077+01:00;0.18602
replace;2;12;18;256;42;0;0.835938;11101;2692;466;0.746850;2025-05-27 21:14:06.405141781+01:00;2025-05-27 21:14:06.590743316+01:00;0.185601
replace;2;13;111;256;0;0;1.000000;11101;1131;466;0.893643;2025-05-27 21:14:06.593015769+01:00;2025-05-27 21:14:06.781236897+01:00;0.188221
replace;2;14;6;256;0;0;1.000000;11101;1131;466;0.893643;2025-05-27 21:14:06.783443360+01:00;2025-05-27 21:14:06.969923447+01:00;0.18648
replace;2;15;13;256;0;0;1.000000;11101;855;466;0.919598;2025-05-27 21:14:06.972161519+01:00;2025-05-27 21:14:07.154107731+01:00;0.181946
replace;2;16;74;256;0;0;1.000000;11101;783;466;0.926368;2025-05-27 21:14:07.156274496+01:00;2025-05-27 21:14:07.341913595+01:00;0.185639
replace;2;17;2;256;0;0;1.000000;11101;783;466;0.926368;2025-05-27 21:14:07.344098981+01:00;2025-05-27 21:14:07.529001500+01:00;0.184902
replace;2;18;99;256;0;0;1.000000;11101;660;466;0.937935;2025-05-27 21:14:07.531032671+01:00;2025-05-27 21:14:07.719182567+01:00;0.188149
replace;2;19;1;256;0;0;1.000000;11101;660;466;0.937935;2025-05-27 21:14:07.721127613+01:00;2025-05-27 21:14:07.904615775+01:00;0.183488
replace;2;20;17;256;0;0;1.000000;11101;660;466;0.937935;2025-05-27 21:14:07.906843974+01:00;2025-05-27 21:14:08.088738896+01:00;0.181894
replace;2;21;23;256;0;0;1.000000;11101;657;466;0.938217;2025-05-27 21:14:08.090838813+01:00;2025-05-27 21:14:08.284969143+01:00;0.19413
replace;2;22;71;256;0;0;1.000000;11101;597;466;0.943859;2025-05-27 21:14:08.287052524+01:00;2025-05-27 21:14:08.472153567+01:00;0.185101
replace;2;23;11;256;0;0;1.000000;11101;569;466;0.946492;2025-05-27 21:14:08.474336522+01:00;2025-05-27 21:14:08.657972848+01:00;0.183636
replace;3;0;0;256;256;0;0.000000;11101;10634;466;0.000000;-;-;-
replace;3;1;5;256;154;0;0.398438;11101;7913;466;0.255877;2025-05-27 21:14:08.972890065+01:00;2025-05-27 21:14:09.154119144+01:00;0.181229
replace;3;2;101;256;92;0;0.640625;11101;5448;466;0.487681;2025-05-27 21:14:09.156124336+01:00;2025-05-27 21:14:09.342118836+01:00;0.185994
replace;3;3;73;256;64;0;0.750000;11101;4357;466;0.590276;2025-05-27 21:14:09.344143961+01:00;2025-05-27 21:14:09.527142211+01:00;0.182998
replace;3;4;109;256;63;0;0.753906;11101;4294;466;0.596201;2025-05-27 21:14:09.529174367+01:00;2025-05-27 21:14:09.713837378+01:00;0.184663
replace;3;5;71;256;61;0;0.761719;11101;4107;466;0.613786;2025-05-27 21:14:09.715880525+01:00;2025-05-27 21:14:09.904136078+01:00;0.188255
replace;3;6;103;256;57;0;0.777344;11101;3970;466;0.626669;2025-05-27 21:14:09.906120826+01:00;2025-05-27 21:14:10.090376257+01:00;0.184255
replace;3;7;47;256;57;0;0.777344;11101;3964;466;0.627233;2025-05-27 21:14:10.092589098+01:00;2025-05-27 21:14:10.275551240+01:00;0.182962
replace;3;8;13;256;48;0;0.812500;11101;3197;466;0.699361;2025-05-27 21:14:10.277660942+01:00;2025-05-27 21:14:10.466153585+01:00;0.188492
replace;3;9;111;256;0;0;1.000000;11101;1302;466;0.877563;2025-05-27 21:14:10.468320710+01:00;2025-05-27 21:14:10.650269570+01:00;0.181948
replace;3;10;2;256;0;0;1.000000;11101;1247;466;0.882735;2025-05-27 21:14:10.652286088+01:00;2025-05-27 21:14:10.836770911+01:00;0.184484
replace;3;11;9;256;0;0;1.000000;11101;1244;466;0.883017;2025-05-27 21:14:10.838845917+01:00;2025-05-27 21:14:11.028788040+01:00;0.189942
replace;3;12;6;256;0;0;1.000000;11101;1244;466;0.883017;2025-05-27 21:14:11.030971740+01:00;2025-05-27 21:14:11.220706004+01:00;0.189734
replace;3;13;49;256;0;0;1.000000;11101;1129;466;0.893831;2025-05-27 21:14:11.222798141+01:00;2025-05-27 21:14:11.406021092+01:00;0.183222
replace;3;14;17;256;0;0;1.000000;11101;985;466;0.907373;2025-05-27 21:14:11.407947062+01:00;2025-05-27 21:14:11.595365477+01:00;0.187418
replace;3;15;1;256;0;0;1.000000;11101;985;466;0.907373;2025-05-27 21:14:11.597419019+01:00;2025-05-27 21:14:11.783926442+01:00;0.186507
replace;3;16;23;256;0;0;1.000000;11101;942;466;0.911416;2025-05-27 21:14:11.786062930+01:00;2025-05-27 21:14:11.970761958+01:00;0.184699
replace;3;17;29;256;0;0;1.000000;11101;921;466;0.913391;2025-05-27 21:14:11.972838641+01:00;2025-05-27 21:14:12.157905120+01:00;0.185066
replace;3;18;74;256;0;0;1.000000;11101;783;466;0.926368;2025-05-27 21:14:12.159958497+01:00;2025-05-27 21:14:12.348870463+01:00;0.188911
replace;3;19;99;256;0;0;1.000000;11101;650;466;0.938875;2025-05-27 21:14:12.350911096+01:00;2025-05-27 21:14:12.536713879+01:00;0.185802
replace;3;20;63;256;0;0;1.000000;11101;597;466;0.943859;2025-05-27 21:14:12.538784488+01:00;2025-05-27 21:14:12.725218663+01:00;0.186434
replace;3;21;18;256;0;0;1.000000;11101;597;466;0.943859;2025-05-27 21:14:12.727269114+01:00;2025-05-27 21:14:12.915792239+01:00;0.188523
replace;3;22;31;256;0;0;1.000000;11101;597;466;0.943859;2025-05-27 21:14:12.917989860+01:00;2025-05-27 21:14:13.110295000+01:00;0.192305
replace;3;23;11;256;0;0;1.000000;11101;569;466;0.946492;2025-05-27 21:14:13.112343127+01:00;2025-05-27 21:14:13.306932857+01:00;0.194589
replace;4;0;0;256;256;0;0.000000;11101;10634;466;0.000000;-;-;-
replace;4;1;13;256;89;0;0.652344;11101;5031;466;0.526895;2025-05-27 21:14:13.626647866+01:00;2025-05-27 21:14:13.810615352+01:00;0.183967
replace;4;2;1;256;86;0;0.664062;11101;4848;466;0.544104;2025-05-27 21:14:13.812651149+01:00;2025-05-27 21:14:13.997348539+01:00;0.184697
replace;4;3;29;256;80;0;0.687500;11101;4563;466;0.570905;2025-05-27 21:14:13.999474055+01:00;2025-05-27 21:14:14.185529562+01:00;0.186055
replace;4;4;109;256;79;0;0.691406;11101;4466;466;0.580026;2025-05-27 21:14:14.187636251+01:00;2025-05-27 21:14:14.373309792+01:00;0.185673
replace;4;5;63;256;60;0;0.765625;11101;3237;466;0.695599;2025-05-27 21:14:14.375562207+01:00;2025-05-27 21:14:14.568359597+01:00;0.192797
replace;4;6;111;256;0;0;1.000000;11101;1483;466;0.860542;2025-05-27 21:14:14.570665059+01:00;2025-05-27 21:14:14.758810574+01:00;0.188145
replace;4;7;5;256;0;0;1.000000;11101;1483;466;0.860542;2025-05-27 21:14:14.760973068+01:00;2025-05-27 21:14:14.950614962+01:00;0.189641
replace;4;8;11;256;0;0;1.000000;11101;1315;466;0.876340;2025-05-27 21:14:14.952791982+01:00;2025-05-27 21:14:15.141532137+01:00;0.18874
replace;4;9;18;256;0;0;1.000000;11101;1268;466;0.880760;2025-05-27 21:14:15.143603264+01:00;2025-05-27 21:14:15.325634900+01:00;0.182031
replace;4;10;31;256;0;0;1.000000;11101;1238;466;0.883581;2025-05-27 21:14:15.327862774+01:00;2025-05-27 21:14:15.515035383+01:00;0.187172
replace;4;11;17;256;0;0;1.000000;11101;1231;466;0.884239;2025-05-27 21:14:15.517278580+01:00;2025-05-27 21:14:15.704918766+01:00;0.18764
replace;4;12;99;256;0;0;1.000000;11101;1110;466;0.895618;2025-05-27 21:14:15.707025677+01:00;2025-05-27 21:14:15.893373900+01:00;0.186348
replace;4;13;101;256;0;0;1.000000;11101;1024;466;0.903705;2025-05-27 21:14:15.895502234+01:00;2025-05-27 21:14:16.082064277+01:00;0.186562
replace;4;14;103;256;0;0;1.000000;11101;882;466;0.917058;2025-05-27 21:14:16.084011192+01:00;2025-05-27 21:14:16.273903865+01:00;0.189892
replace;4;15;74;256;0;0;1.000000;11101;808;466;0.924017;2025-05-27 21:14:16.276107485+01:00;2025-05-27 21:14:16.464607958+01:00;0.1885
replace;4;16;49;256;0;0;1.000000;11101;678;466;0.936242;2025-05-27 21:14:16.466655317+01:00;2025-05-27 21:14:16.651064254+01:00;0.184408
replace;4;17;47;256;0;0;1.000000;11101;678;466;0.936242;2025-05-27 21:14:16.653244070+01:00;2025-05-27 21:14:16.834978690+01:00;0.181734
replace;4;18;9;256;0;0;1.000000;11101;633;466;0.940474;2025-05-27 21:14:16.837063010+01:00;2025-05-27 21:14:17.020660598+01:00;0.183597
replace;4;19;6;256;0;0;1.000000;11101;633;466;0.940474;2025-05-27 21:14:17.022808247+01:00;2025-05-27 21:14:17.209078915+01:00;0.18627
replace;4;20;2;256;0;0;1.000000;11101;633;466;0.940474;2025-05-27 21:14:17.211041642+01:00;2025-05-27 21:14:17.398589386+01:00;0.187547
replace;4;21;71;256;0;0;1.000000;11101;577;466;0.945740;2025-05-27 21:14:17.400651563+01:00;2025-05-27 21:14:17.584694951+01:00;0.184043
replace;4;22;73;256;0;0;1.000000;11101;572;466;0.946210;2025-05-27 21:14:17.586752112+01:00;2025-05-27 21:14:17.773086955+01:00;0.186334
replace;4;23;23;256;0;0;1.000000;11101;569;466;0.946492;2025-05-27 21:14:17.775157066+01:00;2025-05-27 21:14:17.965735658+01:00;0.190578
replace;5;0;0;256;256;0;0.000000;11101;10634;466;0.000000;-;-;-
replace;5;1;6;256;122;0;0.523438;11101;6450;466;0.393455;2025-05-27 21:14:18.273327518+01:00;2025-05-27 21:14:18.455706550+01:00;0.182379
replace;5;2;49;256;108;0;0.578125;11101;5768;466;0.457589;2025-05-27 21:14:18.457838019+01:00;2025-05-27 21:14:18.641412048+01:00;0.183574
replace;5;3;109;256;107;0;0.582031;11101;5652;466;0.468497;2025-05-27 21:14:18.643632032+01:00;2025-05-27 21:14:18.827798081+01:00;0.184166
replace;5;4;23;256;64;0;0.750000;11101;3871;466;0.635979;2025-05-27 21:14:18.829898172+01:00;2025-05-27 21:14:19.014766145+01:00;0.184867
replace;5;5;74;256;59;0;0.769531;11101;3421;466;0.678296;2025-05-27 21:14:19.016947515+01:00;2025-05-27 21:14:19.204273733+01:00;0.187326
replace;5;6;101;256;56;0;0.781250;11101;3277;466;0.691837;2025-05-27 21:14:19.206459937+01:00;2025-05-27 21:14:19.389588190+01:00;0.183128
replace;5;7;73;256;50;0;0.804688;11101;3071;466;0.711209;2025-05-27 21:14:19.391651716+01:00;2025-05-27 21:14:19.573270783+01:00;0.181619
replace;5;8;31;256;49;0;0.808594;11101;3036;466;0.714501;2025-05-27 21:14:19.575417936+01:00;2025-05-27 21:14:19.761397528+01:00;0.185979
replace;5;9;13;256;44;0;0.828125;11101;2573;466;0.758040;2025-05-27 21:14:19.763628743+01:00;2025-05-27 21:14:19.947711456+01:00;0.184082
replace;5;10;11;256;44;0;0.828125;11101;2461;466;0.768573;2025-05-27 21:14:19.949883390+01:00;2025-05-27 21:14:20.131688576+01:00;0.181805
replace;5;11;9;256;44;0;0.828125;11101;2461;466;0.768573;2025-05-27 21:14:20.133732104+01:00;2025-05-27 21:14:20.318101954+01:00;0.184369
replace;5;12;29;256;44;0;0.828125;11101;2457;466;0.768949;2025-05-27 21:14:20.320100677+01:00;2025-05-27 21:14:20.505950031+01:00;0.185849
replace;5;13;18;256;44;0;0.828125;11101;2421;466;0.772334;2025-05-27 21:14:20.508047985+01:00;2025-05-27 21:14:20.690835457+01:00;0.182787
replace;5;14;47;256;44;0;0.828125;11101;2417;466;0.772710;2025-05-27 21:14:20.692935799+01:00;2025-05-27 21:14:20.875679783+01:00;0.182743
replace;5;15;2;256;44;0;0.828125;11101;2413;466;0.773086;2025-05-27 21:14:20.877919368+01:00;2025-05-27 21:14:21.065523902+01:00;0.187604
replace;5;16;1;256;44;0;0.828125;11101;2413;466;0.773086;2025-05-27 21:14:21.067647558+01:00;2025-05-27 21:14:21.251811830+01:00;0.184164
replace;5;17;71;256;42;0;0.835938;11101;2343;466;0.779669;2025-05-27 21:14:21.254005522+01:00;2025-05-27 21:14:21.441944698+01:00;0.187939
replace;5;18;63;256;42;0;0.835938;11101;2281;466;0.785499;2025-05-27 21:14:21.444081831+01:00;2025-05-27 21:14:21.631145608+01:00;0.187063
