PROG;SEQ;CTC;TC;ACTIVE-OP;ALIVE-OP;EQUIVALENT-OP;SCORE-OP;ACTIVE-ALL;ALIVE-ALL;EQUIVALENT-ALL;SCORE-ALL;START-EXEC;END-EXEC;TIME-DIFF
checkIt;1;0;0;6;4;2;0.000000;104;45;59;0.000000;-;-;-
checkIt;1;1;5;6;0;2;1.000000;104;13;59;0.711111;2025-05-27 21:12:46.666667348+01:00;2025-05-27 21:12:46.682472387+01:00;0.015805
checkIt;1;2;1;6;0;2;1.000000;104;9;59;0.800000;2025-05-27 21:12:46.684395824+01:00;2025-05-27 21:12:46.700139821+01:00;0.015743
checkIt;2;0;0;6;4;2;0.000000;104;45;59;0.000000;-;-;-
checkIt;2;1;1;6;2;2;0.500000;104;32;59;0.288889;2025-05-27 21:12:46.767551712+01:00;2025-05-27 21:12:46.782732917+01:00;0.015181
checkIt;2;2;5;6;0;2;1.000000;104;9;59;0.800000;2025-05-27 21:12:46.784601222+01:00;2025-05-27 21:12:46.799775706+01:00;0.015174
checkIt;3;0;0;6;4;2;0.000000;104;45;59;0.000000;-;-;-
checkIt;3;1;1;6;2;2;0.500000;104;32;59;0.288889;2025-05-27 21:12:46.867584279+01:00;2025-05-27 21:12:46.883405572+01:00;0.015821
checkIt;3;2;5;6;0;2;1.000000;104;9;59;0.800000;2025-05-27 21:12:46.885481000+01:00;2025-05-27 21:12:46.900817789+01:00;0.015336
checkIt;4;0;0;6;4;2;0.000000;104;45;59;0.000000;-;-;-
checkIt;4;1;5;6;0;2;1.000000;104;13;59;0.711111;2025-05-27 21:12:46.969177444+01:00;2025-05-27 21:12:46.985197507+01:00;0.01602
checkIt;4;2;1;6;0;2;1.000000;104;9;59;0.800000;2025-05-27 21:12:46.987005914+01:00;2025-05-27 21:12:47.002696382+01:00;0.01569
checkIt;5;0;0;6;4;2;0.000000;104;45;59;0.000000;-;-;-
checkIt;5;1;1;6;2;2;0.500000;104;32;59;0.288889;2025-05-27 21:12:47.071817778+01:00;2025-05-27 21:12:47.087492945+01:00;0.015675
checkIt;5;2;5;6;0;2;1.000000;104;9;59;0.800000;2025-05-27 21:12:47.089563476+01:00;2025-05-27 21:12:47.105734582+01:00;0.016171
checkIt;6;0;0;6;4;2;0.000000;104;45;59;0.000000;-;-;-
checkIt;6;1;1;6;2;2;0.500000;104;32;59;0.288889;2025-05-27 21:12:47.174539606+01:00;2025-05-27 21:12:47.190761309+01:00;0.016221
checkIt;6;2;5;6;0;2;1.000000;104;9;59;0.800000;2025-05-27 21:12:47.192714856+01:00;2025-05-27 21:12:47.208191453+01:00;0.015476
checkIt;7;0;0;6;4;2;0.000000;104;45;59;0.000000;-;-;-
checkIt;7;1;5;6;0;2;1.000000;104;13;59;0.711111;2025-05-27 21:12:47.276345339+01:00;2025-05-27 21:12:47.292271134+01:00;0.015925
checkIt;7;2;1;6;0;2;1.000000;104;9;59;0.800000;2025-05-27 21:12:47.294101570+01:00;2025-05-27 21:12:47.309822223+01:00;0.01572
checkIt;8;0;0;6;4;2;0.000000;104;45;59;0.000000;-;-;-
checkIt;8;1;5;6;0;2;1.000000;104;13;59;0.711111;2025-05-27 21:12:47.378174930+01:00;2025-05-27 21:12:47.394535865+01:00;0.01636
checkIt;8;2;1;6;0;2;1.000000;104;9;59;0.800000;2025-05-27 21:12:47.396567780+01:00;2025-05-27 21:12:47.412800765+01:00;0.016232
checkIt;9;0;0;6;4;2;0.000000;104;45;59;0.000000;-;-;-
checkIt;9;1;1;6;2;2;0.500000;104;32;59;0.288889;2025-05-27 21:12:47.481369501+01:00;2025-05-27 21:12:47.496527594+01:00;0.015158
checkIt;9;2;5;6;0;2;1.000000;104;9;59;0.800000;2025-05-27 21:12:47.498478931+01:00;2025-05-27 21:12:47.513948241+01:00;0.015469
checkIt;10;0;0;6;4;2;0.000000;104;45;59;0.000000;-;-;-
checkIt;10;1;1;6;2;2;0.500000;104;32;59;0.288889;2025-05-27 21:12:47.581552158+01:00;2025-05-27 21:12:47.596908548+01:00;0.015356
checkIt;10;2;5;6;0;2;1.000000;104;9;59;0.800000;2025-05-27 21:12:47.598950414+01:00;2025-05-27 21:12:47.614734374+01:00;0.015783
