PROG;SEQ;CTC;TC;ACTIVE-OP;ALIVE-OP;EQUIVALENT-OP;SCORE-OP;ACTIVE-ALL;ALIVE-ALL;EQUIVALENT-ALL;SCORE-ALL;START-EXEC;END-EXEC;TIME-DIFF
MergeSort;1;0;0;23;23;0;0.000000;991;959;32;0.000000;-;-;-
MergeSort;1;1;2;23;12;0;0.478261;991;371;32;0.613139;2025-05-27 21:13:15.702199842+01:00;2025-05-27 21:13:15.729196420+01:00;0.026996
MergeSort;1;2;3;23;1;0;0.956522;991;66;32;0.931178;2025-05-27 21:13:15.731139234+01:00;2025-05-27 21:13:15.757795122+01:00;0.026655
MergeSort;1;3;10;23;0;0;1.000000;991;43;32;0.955162;2025-05-27 21:13:15.759679425+01:00;2025-05-27 21:13:15.786622439+01:00;0.026943
MergeSort;2;0;0;23;23;0;0.000000;991;959;32;0.000000;-;-;-
MergeSort;2;1;10;23;0;0;1.000000;991;55;32;0.942649;2025-05-27 21:13:15.870972737+01:00;2025-05-27 21:13:15.898173189+01:00;0.0272
MergeSort;2;2;3;23;0;0;1.000000;991;43;32;0.955162;2025-05-27 21:13:15.900086785+01:00;2025-05-27 21:13:15.926799363+01:00;0.026712
MergeSort;2;3;2;23;0;0;1.000000;991;43;32;0.955162;2025-05-27 21:13:15.928701159+01:00;2025-05-27 21:13:15.955368871+01:00;0.026667
MergeSort;3;0;0;23;23;0;0.000000;991;959;32;0.000000;-;-;-
MergeSort;3;1;10;23;0;0;1.000000;991;55;32;0.942649;2025-05-27 21:13:16.039158431+01:00;2025-05-27 21:13:16.065402347+01:00;0.026243
MergeSort;3;2;3;23;0;0;1.000000;991;43;32;0.955162;2025-05-27 21:13:16.067333447+01:00;2025-05-27 21:13:16.094134951+01:00;0.026801
MergeSort;3;3;2;23;0;0;1.000000;991;43;32;0.955162;2025-05-27 21:13:16.096005192+01:00;2025-05-27 21:13:16.122482764+01:00;0.026477
MergeSort;4;0;0;23;23;0;0.000000;991;959;32;0.000000;-;-;-
MergeSort;4;1;2;23;12;0;0.478261;991;371;32;0.613139;2025-05-27 21:13:16.205945269+01:00;2025-05-27 21:13:16.233236373+01:00;0.027291
MergeSort;4;2;3;23;1;0;0.956522;991;66;32;0.931178;2025-05-27 21:13:16.235146198+01:00;2025-05-27 21:13:16.261968802+01:00;0.026822
MergeSort;4;3;10;23;0;0;1.000000;991;43;32;0.955162;2025-05-27 21:13:16.263930359+01:00;2025-05-27 21:13:16.291061836+01:00;0.027131
MergeSort;5;0;0;23;23;0;0.000000;991;959;32;0.000000;-;-;-
MergeSort;5;1;3;23;1;0;0.956522;991;68;32;0.929093;2025-05-27 21:13:16.374977338+01:00;2025-05-27 21:13:16.401783883+01:00;0.026806
MergeSort;5;2;10;23;0;0;1.000000;991;43;32;0.955162;2025-05-27 21:13:16.403732628+01:00;2025-05-27 21:13:16.431542268+01:00;0.027809
MergeSort;5;3;2;23;0;0;1.000000;991;43;32;0.955162;2025-05-27 21:13:16.433601912+01:00;2025-05-27 21:13:16.460828632+01:00;0.027226
MergeSort;6;0;0;23;23;0;0.000000;991;959;32;0.000000;-;-;-
MergeSort;6;1;3;23;1;0;0.956522;991;68;32;0.929093;2025-05-27 21:13:16.546872218+01:00;2025-05-27 21:13:16.573677742+01:00;0.026805
MergeSort;6;2;2;23;1;0;0.956522;991;66;32;0.931178;2025-05-27 21:13:16.575526479+01:00;2025-05-27 21:13:16.602959062+01:00;0.027432
MergeSort;6;3;10;23;0;0;1.000000;991;43;32;0.955162;2025-05-27 21:13:16.604946204+01:00;2025-05-27 21:13:16.631749866+01:00;0.026803
MergeSort;7;0;0;23;23;0;0.000000;991;959;32;0.000000;-;-;-
MergeSort;7;1;2;23;12;0;0.478261;991;371;32;0.613139;2025-05-27 21:13:16.719015014+01:00;2025-05-27 21:13:16.745847382+01:00;0.026832
MergeSort;7;2;10;23;0;0;1.000000;991;44;32;0.954119;2025-05-27 21:13:16.747739072+01:00;2025-05-27 21:13:16.775139633+01:00;0.0274
MergeSort;7;3;3;23;0;0;1.000000;991;43;32;0.955162;2025-05-27 21:13:16.777058412+01:00;2025-05-27 21:13:16.804099650+01:00;0.027041
MergeSort;8;0;0;23;23;0;0.000000;991;959;32;0.000000;-;-;-
MergeSort;8;1;10;23;0;0;1.000000;991;55;32;0.942649;2025-05-27 21:13:16.888568628+01:00;2025-05-27 21:13:16.915124902+01:00;0.026556
MergeSort;8;2;3;23;0;0;1.000000;991;43;32;0.955162;2025-05-27 21:13:16.917062798+01:00;2025-05-27 21:13:16.943805585+01:00;0.026742
MergeSort;8;3;2;23;0;0;1.000000;991;43;32;0.955162;2025-05-27 21:13:16.945735768+01:00;2025-05-27 21:13:16.972215169+01:00;0.026479
MergeSort;9;0;0;23;23;0;0.000000;991;959;32;0.000000;-;-;-
MergeSort;9;1;10;23;0;0;1.000000;991;55;32;0.942649;2025-05-27 21:13:17.055876489+01:00;2025-05-27 21:13:17.082718717+01:00;0.026842
MergeSort;9;2;2;23;0;0;1.000000;991;44;32;0.954119;2025-05-27 21:13:17.084550916+01:00;2025-05-27 21:13:17.111587770+01:00;0.027036
MergeSort;9;3;3;23;0;0;1.000000;991;43;32;0.955162;2025-05-27 21:13:17.113501321+01:00;2025-05-27 21:13:17.139836224+01:00;0.026334
MergeSort;10;0;0;23;23;0;0.000000;991;959;32;0.000000;-;-;-
MergeSort;10;1;10;23;0;0;1.000000;991;55;32;0.942649;2025-05-27 21:13:17.223211440+01:00;2025-05-27 21:13:17.249658815+01:00;0.026447
