PROG;SEQ;CTC;TC;ACTIVE-OP;ALIVE-OP;EQUIVALENT-OP;SCORE-OP;ACTIVE-ALL;ALIVE-ALL;EQUIVALENT-ALL;SCORE-ALL;START-EXEC;END-EXEC;TIME-DIFF
DigitReverser;1;0;0;15;15;0;0.000000;496;451;45;0.000000;-;-;-
DigitReverser;1;1;2;15;0;0;1.000000;496;71;45;0.842572;2025-05-27 21:12:59.863701368+01:00;2025-05-27 21:12:59.884624838+01:00;0.020923
DigitReverser;1;2;1;15;0;0;1.000000;496;67;45;0.851441;2025-05-27 21:12:59.886708045+01:00;2025-05-27 21:12:59.907744380+01:00;0.021036
DigitReverser;2;0;0;15;15;0;0.000000;496;451;45;0.000000;-;-;-
DigitReverser;2;1;2;15;0;0;1.000000;496;71;45;0.842572;2025-05-27 21:12:59.982567856+01:00;2025-05-27 21:13:00.003673057+01:00;0.021105
DigitReverser;2;2;1;15;0;0;1.000000;496;67;45;0.851441;2025-05-27 21:13:00.005766756+01:00;2025-05-27 21:13:00.026881826+01:00;0.021115
DigitReverser;3;0;0;15;15;0;0.000000;496;451;45;0.000000;-;-;-
DigitReverser;3;1;2;15;0;0;1.000000;496;71;45;0.842572;2025-05-27 21:13:00.101649100+01:00;2025-05-27 21:13:00.122864645+01:00;0.021215
DigitReverser;3;2;1;15;0;0;1.000000;496;67;45;0.851441;2025-05-27 21:13:00.124862199+01:00;2025-05-27 21:13:00.145598602+01:00;0.020736
DigitReverser;4;0;0;15;15;0;0.000000;496;451;45;0.000000;-;-;-
DigitReverser;4;1;1;15;10;0;0.333333;496;371;45;0.177384;2025-05-27 21:13:00.221827829+01:00;2025-05-27 21:13:00.242762411+01:00;0.020934
DigitReverser;4;2;2;15;0;0;1.000000;496;67;45;0.851441;2025-05-27 21:13:00.244745884+01:00;2025-05-27 21:13:00.265321410+01:00;0.020575
DigitReverser;5;0;0;15;15;0;0.000000;496;451;45;0.000000;-;-;-
DigitReverser;5;1;2;15;0;0;1.000000;496;71;45;0.842572;2025-05-27 21:13:00.340442259+01:00;2025-05-27 21:13:00.363329990+01:00;0.022887
DigitReverser;5;2;1;15;0;0;1.000000;496;67;45;0.851441;2025-05-27 21:13:00.365379067+01:00;2025-05-27 21:13:00.385824678+01:00;0.020445
DigitReverser;6;0;0;15;15;0;0.000000;496;451;45;0.000000;-;-;-
DigitReverser;6;1;2;15;0;0;1.000000;496;71;45;0.842572;2025-05-27 21:13:00.461185775+01:00;2025-05-27 21:13:00.481526382+01:00;0.02034
DigitReverser;6;2;1;15;0;0;1.000000;496;67;45;0.851441;2025-05-27 21:13:00.483474988+01:00;2025-05-27 21:13:00.503685428+01:00;0.02021
DigitReverser;7;0;0;15;15;0;0.000000;496;451;45;0.000000;-;-;-
DigitReverser;7;1;2;15;0;0;1.000000;496;71;45;0.842572;2025-05-27 21:13:00.578152696+01:00;2025-05-27 21:13:00.598638983+01:00;0.020486
DigitReverser;7;2;1;15;0;0;1.000000;496;67;45;0.851441;2025-05-27 21:13:00.600603307+01:00;2025-05-27 21:13:00.620892880+01:00;0.020289
DigitReverser;8;0;0;15;15;0;0.000000;496;451;45;0.000000;-;-;-
DigitReverser;8;1;1;15;10;0;0.333333;496;371;45;0.177384;2025-05-27 21:13:00.694696132+01:00;2025-05-27 21:13:00.715382872+01:00;0.020686
DigitReverser;8;2;2;15;0;0;1.000000;496;67;45;0.851441;2025-05-27 21:13:00.717297873+01:00;2025-05-27 21:13:00.737554612+01:00;0.020256
DigitReverser;9;0;0;15;15;0;0.000000;496;451;45;0.000000;-;-;-
DigitReverser;9;1;2;15;0;0;1.000000;496;71;45;0.842572;2025-05-27 21:13:00.811924152+01:00;2025-05-27 21:13:00.832155614+01:00;0.020231
DigitReverser;9;2;1;15;0;0;1.000000;496;67;45;0.851441;2025-05-27 21:13:00.834108643+01:00;2025-05-27 21:13:00.854178904+01:00;0.02007
DigitReverser;10;0;0;15;15;0;0.000000;496;451;45;0.000000;-;-;-
DigitReverser;10;1;2;15;0;0;1.000000;496;71;45;0.842572;2025-05-27 21:13:00.928731343+01:00;2025-05-27 21:13:00.949146940+01:00;0.020415
DigitReverser;10;2;1;15;0;0;1.000000;496;67;45;0.851441;2025-05-27 21:13:00.951052488+01:00;2025-05-27 21:13:00.971414716+01:00;0.020362
