PROG;SEQ;CTC;TC;ACTIVE-OP;ALIVE-OP;EQUIVALENT-OP;SCORE-OP;ACTIVE-ALL;ALIVE-ALL;EQUIVALENT-ALL;SCORE-ALL;START-EXEC;END-EXEC;TIME-DIFF
tcas;1;0;0;46;42;4;0.000000;2384;1965;419;0.000000;-;-;-
tcas;1;1;12;46;25;4;0.404762;2384;1355;419;0.310433;2025-05-27 21:15:05.613559541+01:00;2025-05-27 21:15:05.661132497+01:00;0.047572
tcas;1;2;9;46;17;4;0.595238;2384;919;419;0.532315;2025-05-27 21:15:05.663157199+01:00;2025-05-27 21:15:05.710019921+01:00;0.046862
tcas;1;3;16;46;13;4;0.690476;2384;765;419;0.610687;2025-05-27 21:15:05.712046837+01:00;2025-05-27 21:15:05.759694036+01:00;0.047647
tcas;1;4;28;46;9;4;0.785714;2384;655;419;0.666667;2025-05-27 21:15:05.761652278+01:00;2025-05-27 21:15:05.808988377+01:00;0.047336
tcas;1;5;7;46;7;4;0.833333;2384;559;419;0.715522;2025-05-27 21:15:05.810888418+01:00;2025-05-27 21:15:05.857853875+01:00;0.046965
tcas;1;6;13;46;5;4;0.880952;2384;532;419;0.729262;2025-05-27 21:15:05.859807329+01:00;2025-05-27 21:15:05.907284810+01:00;0.047477
tcas;1;7;5;46;5;4;0.880952;2384;511;419;0.739949;2025-05-27 21:15:05.909405999+01:00;2025-05-27 21:15:05.957150033+01:00;0.047744
tcas;1;8;1;46;3;4;0.928571;2384;426;419;0.783206;2025-05-27 21:15:05.959326895+01:00;2025-05-27 21:15:06.006041333+01:00;0.046714
tcas;1;9;10;46;3;4;0.928571;2384;417;419;0.787786;2025-05-27 21:15:06.008000260+01:00;2025-05-27 21:15:06.055453285+01:00;0.047453
tcas;1;10;3;46;3;4;0.928571;2384;416;419;0.788295;2025-05-27 21:15:06.057497659+01:00;2025-05-27 21:15:06.104616920+01:00;0.047119
tcas;1;11;2;46;3;4;0.928571;2384;415;419;0.788804;2025-05-27 21:15:06.106699483+01:00;2025-05-27 21:15:06.155474974+01:00;0.048775
tcas;1;12;31;46;2;4;0.952381;2384;382;419;0.805598;2025-05-27 21:15:06.157621352+01:00;2025-05-27 21:15:06.205500710+01:00;0.047879
tcas;1;13;36;46;1;4;0.976190;2384;350;419;0.821883;2025-05-27 21:15:06.207481826+01:00;2025-05-27 21:15:06.255149496+01:00;0.047667
tcas;1;14;11;46;0;4;1.000000;2384;260;419;0.867684;2025-05-27 21:15:06.257230718+01:00;2025-05-27 21:15:06.305091600+01:00;0.04786
tcas;2;0;0;46;42;4;0.000000;2384;1965;419;0.000000;-;-;-
tcas;2;1;12;46;25;4;0.404762;2384;1355;419;0.310433;2025-05-27 21:15:06.418038114+01:00;2025-05-27 21:15:06.465098509+01:00;0.04706
tcas;2;2;31;46;20;4;0.523810;2384;1106;419;0.437150;2025-05-27 21:15:06.467123593+01:00;2025-05-27 21:15:06.515541292+01:00;0.048417
tcas;2;3;36;46;19;4;0.547619;2384;1059;419;0.461069;2025-05-27 21:15:06.517555831+01:00;2025-05-27 21:15:06.564832179+01:00;0.047276
tcas;2;4;2;46;18;4;0.571429;2384;1028;419;0.476845;2025-05-27 21:15:06.566743435+01:00;2025-05-27 21:15:06.613549570+01:00;0.046806
tcas;2;5;13;46;16;4;0.619048;2384;960;419;0.511450;2025-05-27 21:15:06.615493860+01:00;2025-05-27 21:15:06.662421650+01:00;0.046927
tcas;2;6;9;46;9;4;0.785714;2384;680;419;0.653944;2025-05-27 21:15:06.664490382+01:00;2025-05-27 21:15:06.711568481+01:00;0.047078
tcas;2;7;28;46;8;4;0.809524;2384;647;419;0.670738;2025-05-27 21:15:06.713557555+01:00;2025-05-27 21:15:06.760851804+01:00;0.047294
tcas;2;8;16;46;4;4;0.904762;2384;536;419;0.727226;2025-05-27 21:15:06.762938433+01:00;2025-05-27 21:15:06.810880747+01:00;0.047942
tcas;2;9;10;46;4;4;0.904762;2384;527;419;0.731807;2025-05-27 21:15:06.812805006+01:00;2025-05-27 21:15:06.860223607+01:00;0.047418
tcas;2;10;3;46;4;4;0.904762;2384;526;419;0.732316;2025-05-27 21:15:06.862329391+01:00;2025-05-27 21:15:06.909561078+01:00;0.047231
tcas;2;11;1;46;2;4;0.952381;2384;443;419;0.774555;2025-05-27 21:15:06.911453829+01:00;2025-05-27 21:15:06.958917795+01:00;0.047463
tcas;2;12;7;46;1;4;0.976190;2384;371;419;0.811196;2025-05-27 21:15:06.960886695+01:00;2025-05-27 21:15:07.008537202+01:00;0.04765
tcas;2;13;5;46;1;4;0.976190;2384;350;419;0.821883;2025-05-27 21:15:07.010558358+01:00;2025-05-27 21:15:07.057406307+01:00;0.046847
tcas;2;14;11;46;0;4;1.000000;2384;260;419;0.867684;2025-05-27 21:15:07.059424491+01:00;2025-05-27 21:15:07.105961242+01:00;0.046536
tcas;3;0;0;46;42;4;0.000000;2384;1965;419;0.000000;-;-;-
tcas;3;1;2;46;41;4;0.023810;2384;1885;419;0.040712;2025-05-27 21:15:07.219012564+01:00;2025-05-27 21:15:07.266142824+01:00;0.04713
tcas;3;2;28;46;32;4;0.238095;2384;1536;419;0.218321;2025-05-27 21:15:07.268116113+01:00;2025-05-27 21:15:07.315345623+01:00;0.047229
tcas;3;3;7;46;31;4;0.261905;2384;1439;419;0.267684;2025-05-27 21:15:07.317393575+01:00;2025-05-27 21:15:07.363797199+01:00;0.046403
tcas;3;4;16;46;27;4;0.357143;2384;1276;419;0.350636;2025-05-27 21:15:07.365794535+01:00;2025-05-27 21:15:07.413368749+01:00;0.047574
tcas;3;5;9;46;14;4;0.666667;2384;867;419;0.558779;2025-05-27 21:15:07.415408083+01:00;2025-05-27 21:15:07.462206572+01:00;0.046798
tcas;3;6;13;46;12;4;0.714286;2384;825;419;0.580153;2025-05-27 21:15:07.464204940+01:00;2025-05-27 21:15:07.511776453+01:00;0.047571
tcas;3;7;11;46;11;4;0.738095;2384;703;419;0.642239;2025-05-27 21:15:07.513905817+01:00;2025-05-27 21:15:07.560652164+01:00;0.046746
tcas;3;8;36;46;10;4;0.761905;2384;665;419;0.661578;2025-05-27 21:15:07.562766209+01:00;2025-05-27 21:15:07.609999948+01:00;0.047233
tcas;3;9;1;46;8;4;0.809524;2384;551;419;0.719593;2025-05-27 21:15:07.611983797+01:00;2025-05-27 21:15:07.659171797+01:00;0.047188
tcas;3;10;10;46;2;4;0.952381;2384;404;419;0.794402;2025-05-27 21:15:07.661255215+01:00;2025-05-27 21:15:07.708820638+01:00;0.047565
tcas;3;11;5;46;2;4;0.952381;2384;383;419;0.805089;2025-05-27 21:15:07.710853552+01:00;2025-05-27 21:15:07.757891128+01:00;0.047037
tcas;3;12;3;46;2;4;0.952381;2384;382;419;0.805598;2025-05-27 21:15:07.759920654+01:00;2025-05-27 21:15:07.807432461+01:00;0.047511
tcas;3;13;12;46;1;4;0.976190;2384;291;419;0.851908;2025-05-27 21:15:07.809420465+01:00;2025-05-27 21:15:07.856287818+01:00;0.046867
tcas;3;14;31;46;0;4;1.000000;2384;260;419;0.867684;2025-05-27 21:15:07.858453627+01:00;2025-05-27 21:15:07.906076304+01:00;0.047622
tcas;4;0;0;46;42;4;0.000000;2384;1965;419;0.000000;-;-;-
tcas;4;1;5;46;37;4;0.119048;2384;1667;419;0.151654;2025-05-27 21:15:08.019113265+01:00;2025-05-27 21:15:08.066174344+01:00;0.047061
tcas;4;2;7;46;35;4;0.166667;2384;1540;419;0.216285;2025-05-27 21:15:08.068183219+01:00;2025-05-27 21:15:08.114958462+01:00;0.046775
tcas;4;3;12;46;19;4;0.547619;2384;1064;419;0.458524;2025-05-27 21:15:08.116907207+01:00;2025-05-27 21:15:08.164343419+01:00;0.047436
tcas;4;4;11;46;18;4;0.571429;2384;957;419;0.512977;2025-05-27 21:15:08.166387573+01:00;2025-05-27 21:15:08.213591974+01:00;0.047204
tcas;4;5;31;46;14;4;0.666667;2384;820;419;0.582697;2025-05-27 21:15:08.215533201+01:00;2025-05-27 21:15:08.262477545+01:00;0.046944
tcas;4;6;3;46;14;4;0.666667;2384;819;419;0.583206;2025-05-27 21:15:08.264445907+01:00;2025-05-27 21:15:08.311407511+01:00;0.046961
tcas;4;7;1;46;12;4;0.714286;2384;721;419;0.633079;2025-05-27 21:15:08.313432132+01:00;2025-05-27 21:15:08.360508222+01:00;0.047076
tcas;4;8;36;46;11;4;0.738095;2384;681;419;0.653435;2025-05-27 21:15:08.362569398+01:00;2025-05-27 21:15:08.409784389+01:00;0.047214
tcas;4;9;16;46;10;4;0.761905;2384;611;419;0.689059;2025-05-27 21:15:08.411859848+01:00;2025-05-27 21:15:08.459315581+01:00;0.047455
tcas;4;10;9;46;3;4;0.928571;2384;329;419;0.832570;2025-05-27 21:15:08.461583160+01:00;2025-05-27 21:15:08.509664147+01:00;0.04808
tcas;4;11;28;46;2;4;0.952381;2384;295;419;0.849873;2025-05-27 21:15:08.511685977+01:00;2025-05-27 21:15:08.559238709+01:00;0.047552
tcas;4;12;2;46;2;4;0.952381;2384;295;419;0.849873;2025-05-27 21:15:08.561295548+01:00;2025-05-27 21:15:08.608914933+01:00;0.047619
tcas;4;13;10;46;2;4;0.952381;2384;286;419;0.854453;2025-05-27 21:15:08.610990125+01:00;2025-05-27 21:15:08.658416560+01:00;0.047426
tcas;4;14;13;46;0;4;1.000000;2384;260;419;0.867684;2025-05-27 21:15:08.660402589+01:00;2025-05-27 21:15:08.708092385+01:00;0.047689
tcas;5;0;0;46;42;4;0.000000;2384;1965;419;0.000000;-;-;-
tcas;5;1;16;46;36;4;0.142857;2384;1592;419;0.189822;2025-05-27 21:15:08.820712137+01:00;2025-05-27 21:15:08.868160457+01:00;0.047448
tcas;5;2;2;46;35;4;0.166667;2384;1553;419;0.209669;2025-05-27 21:15:08.870220265+01:00;2025-05-27 21:15:08.917408788+01:00;0.047188
tcas;5;3;13;46;32;4;0.238095;2384;1427;419;0.273791;2025-05-27 21:15:08.919397705+01:00;2025-05-27 21:15:08.966121663+01:00;0.046723
tcas;5;4;31;46;26;4;0.380952;2384;1285;419;0.346056;2025-05-27 21:15:08.968212455+01:00;2025-05-27 21:15:09.015395762+01:00;0.047183
tcas;5;5;10;46;12;4;0.714286;2384;903;419;0.540458;2025-05-27 21:15:09.017499104+01:00;2025-05-27 21:15:09.064515274+01:00;0.047016
tcas;5;6;9;46;6;4;0.857143;2384;696;419;0.645802;2025-05-27 21:15:09.066470185+01:00;2025-05-27 21:15:09.113381927+01:00;0.046911
tcas;5;7;12;46;5;4;0.880952;2384;564;419;0.712977;2025-05-27 21:15:09.115330773+01:00;2025-05-27 21:15:09.162393676+01:00;0.047062
tcas;5;8;3;46;5;4;0.880952;2384;563;419;0.713486;2025-05-27 21:15:09.164344271+01:00;2025-05-27 21:15:09.211472526+01:00;0.047128
tcas;5;9;7;46;4;4;0.904762;2384;491;419;0.750127;2025-05-27 21:15:09.213572053+01:00;2025-05-27 21:15:09.260731800+01:00;0.047159
tcas;5;10;11;46;3;4;0.928571;2384;401;419;0.795929;2025-05-27 21:15:09.262685152+01:00;2025-05-27 21:15:09.309661988+01:00;0.046976
tcas;5;11;1;46;1;4;0.976190;2384;317;419;0.838677;2025-05-27 21:15:09.311649698+01:00;2025-05-27 21:15:09.358366384+01:00;0.046716
tcas;5;12;5;46;1;4;0.976190;2384;296;419;0.849364;2025-05-27 21:15:09.360337662+01:00;2025-05-27 21:15:09.406959917+01:00;0.046622
tcas;5;13;36;46;0;4;1.000000;2384;262;419;0.866667;2025-05-27 21:15:09.408978257+01:00;2025-05-27 21:15:09.456200891+01:00;0.047222
tcas;5;14;28;46;0;4;1.000000;2384;260;419;0.867684;2025-05-27 21:15:09.458241202+01:00;2025-05-27 21:15:09.506448540+01:00;0.048207
tcas;6;0;0;46;42;4;0.000000;2384;1965;419;0.000000;-;-;-
tcas;6;1;10;46;24;4;0.428571;2384;1379;419;0.298219;2025-05-27 21:15:09.620737759+01:00;2025-05-27 21:15:09.668407161+01:00;0.047669
tcas;6;2;3;46;23;4;0.452381;2384;1342;419;0.317048;2025-05-27 21:15:09.670586647+01:00;2025-05-27 21:15:09.717275718+01:00;0.046689
tcas;6;3;1;46;19;4;0.547619;2384;1119;419;0.430534;2025-05-27 21:15:09.719300861+01:00;2025-05-27 21:15:09.766037713+01:00;0.046736
tcas;6;4;5;46;17;4;0.595238;2384;1054;419;0.463613;2025-05-27 21:15:09.768209519+01:00;2025-05-27 21:15:09.816203917+01:00;0.047994
tcas;6;5;13;46;14;4;0.666667;2384;965;419;0.508906;2025-05-27 21:15:09.818178990+01:00;2025-05-27 21:15:09.866000653+01:00;0.047821
tcas;6;6;9;46;8;4;0.809524;2384;745;419;0.620865;2025-05-27 21:15:09.868016482+01:00;2025-05-27 21:15:09.915440645+01:00;0.047424
tcas;6;7;11;46;7;4;0.833333;2384;617;419;0.686005;2025-05-27 21:15:09.917563226+01:00;2025-05-27 21:15:09.964892738+01:00;0.047329
tcas;6;8;16;46;6;4;0.857143;2384;548;419;0.721120;2025-05-27 21:15:09.967029879+01:00;2025-05-27 21:15:10.014441900+01:00;0.047412
tcas;6;9;28;46;4;4;0.904762;2384;489;419;0.751145;2025-05-27 21:15:10.016520803+01:00;2025-05-27 21:15:10.064127634+01:00;0.047606
tcas;6;10;2;46;4;4;0.904762;2384;488;419;0.751654;2025-05-27 21:15:10.066056560+01:00;2025-05-27 21:15:10.113705302+01:00;0.047648
tcas;6;11;12;46;3;4;0.928571;2384;394;419;0.799491;2025-05-27 21:15:10.115600699+01:00;2025-05-27 21:15:10.162586906+01:00;0.046986
tcas;6;12;36;46;2;4;0.952381;2384;360;419;0.816794;2025-05-27 21:15:10.164564439+01:00;2025-05-27 21:15:10.212849051+01:00;0.048284
tcas;6;13;31;46;1;4;0.976190;2384;329;419;0.832570;2025-05-27 21:15:10.214832184+01:00;2025-05-27 21:15:10.262213947+01:00;0.047381
tcas;6;14;7;46;0;4;1.000000;2384;260;419;0.867684;2025-05-27 21:15:10.264238553+01:00;2025-05-27 21:15:10.312064253+01:00;0.047825
tcas;7;0;0;46;42;4;0.000000;2384;1965;419;0.000000;-;-;-
tcas;7;1;9;46;28;4;0.333333;2384;1310;419;0.333333;2025-05-27 21:15:10.424401409+01:00;2025-05-27 21:15:10.471532485+01:00;0.047131
tcas;7;2;1;46;24;4;0.428571;2384;1087;419;0.446819;2025-05-27 21:15:10.473548636+01:00;2025-05-27 21:15:10.520145546+01:00;0.046596
tcas;7;3;7;46;22;4;0.476190;2384;985;419;0.498728;2025-05-27 21:15:10.522239549+01:00;2025-05-27 21:15:10.568343616+01:00;0.046104
tcas;7;4;28;46;15;4;0.642857;2384;844;419;0.570483;2025-05-27 21:15:10.570551068+01:00;2025-05-27 21:15:10.617258802+01:00;0.046707
tcas;7;5;36;46;14;4;0.666667;2384;803;419;0.591349;2025-05-27 21:15:10.619233595+01:00;2025-05-27 21:15:10.666295906+01:00;0.047062
tcas;7;6;31;46;13;4;0.690476;2384;771;419;0.607634;2025-05-27 21:15:10.668457771+01:00;2025-05-27 21:15:10.714921474+01:00;0.046463
tcas;7;7;5;46;11;4;0.738095;2384;725;419;0.631043;2025-05-27 21:15:10.716951216+01:00;2025-05-27 21:15:10.763212294+01:00;0.046261
tcas;7;8;10;46;5;4;0.880952;2384;566;419;0.711959;2025-05-27 21:15:10.765149507+01:00;2025-05-27 21:15:10.812570211+01:00;0.04742
tcas;7;9;2;46;5;4;0.880952;2384;565;419;0.712468;2025-05-27 21:15:10.814568800+01:00;2025-05-27 21:15:10.862335229+01:00;0.047766
tcas;7;10;3;46;5;4;0.880952;2384;564;419;0.712977;2025-05-27 21:15:10.864301899+01:00;2025-05-27 21:15:10.911815358+01:00;0.047513
