PROG;SEQ;CTC;TC;ACTIVE-OP;ALIVE-OP;EQUIVALENT-OP;SCORE-OP;ACTIVE-ALL;ALIVE-ALL;EQUIVALENT-ALL;SCORE-ALL;START-EXEC;END-EXEC;TIME-DIFF
findVal;1;0;0;5;5;0;0.000000;190;176;14;0.000000;-;-;-
findVal;1;1;2;5;0;0;1.000000;190;20;14;0.886364;2025-05-27 21:13:02.117503241+01:00;2025-05-27 21:13:02.134312196+01:00;0.016808
findVal;1;2;1;5;0;0;1.000000;190;15;14;0.914773;2025-05-27 21:13:02.136235490+01:00;2025-05-27 21:13:02.152842805+01:00;0.016607
findVal;2;0;0;5;5;0;0.000000;190;176;14;0.000000;-;-;-
findVal;2;1;2;5;0;0;1.000000;190;20;14;0.886364;2025-05-27 21:13:02.221820444+01:00;2025-05-27 21:13:02.238636662+01:00;0.016816
findVal;2;2;1;5;0;0;1.000000;190;15;14;0.914773;2025-05-27 21:13:02.240664288+01:00;2025-05-27 21:13:02.257392384+01:00;0.016728
findVal;3;0;0;5;5;0;0.000000;190;176;14;0.000000;-;-;-
findVal;3;1;2;5;0;0;1.000000;190;20;14;0.886364;2025-05-27 21:13:02.327890947+01:00;2025-05-27 21:13:02.344741308+01:00;0.01685
findVal;3;2;1;5;0;0;1.000000;190;15;14;0.914773;2025-05-27 21:13:02.346720199+01:00;2025-05-27 21:13:02.363351250+01:00;0.016631
findVal;4;0;0;5;5;0;0.000000;190;176;14;0.000000;-;-;-
findVal;4;1;1;5;3;0;0.400000;190;147;14;0.164773;2025-05-27 21:13:02.434462796+01:00;2025-05-27 21:13:02.451176043+01:00;0.016713
findVal;4;2;2;5;0;0;1.000000;190;15;14;0.914773;2025-05-27 21:13:02.453131473+01:00;2025-05-27 21:13:02.469585684+01:00;0.016454
findVal;5;0;0;5;5;0;0.000000;190;176;14;0.000000;-;-;-
findVal;5;1;2;5;0;0;1.000000;190;20;14;0.886364;2025-05-27 21:13:02.538827125+01:00;2025-05-27 21:13:02.555612589+01:00;0.016785
findVal;5;2;1;5;0;0;1.000000;190;15;14;0.914773;2025-05-27 21:13:02.557563383+01:00;2025-05-27 21:13:02.574151884+01:00;0.016588
findVal;6;0;0;5;5;0;0.000000;190;176;14;0.000000;-;-;-
findVal;6;1;2;5;0;0;1.000000;190;20;14;0.886364;2025-05-27 21:13:02.643100460+01:00;2025-05-27 21:13:02.660210298+01:00;0.017109
findVal;6;2;1;5;0;0;1.000000;190;15;14;0.914773;2025-05-27 21:13:02.662283715+01:00;2025-05-27 21:13:02.679693771+01:00;0.01741
findVal;7;0;0;5;5;0;0.000000;190;176;14;0.000000;-;-;-
findVal;7;1;1;5;3;0;0.400000;190;147;14;0.164773;2025-05-27 21:13:02.749356072+01:00;2025-05-27 21:13:02.766294962+01:00;0.016938
findVal;7;2;2;5;0;0;1.000000;190;15;14;0.914773;2025-05-27 21:13:02.768390403+01:00;2025-05-27 21:13:02.785429132+01:00;0.017038
findVal;8;0;0;5;5;0;0.000000;190;176;14;0.000000;-;-;-
findVal;8;1;2;5;0;0;1.000000;190;20;14;0.886364;2025-05-27 21:13:02.855076021+01:00;2025-05-27 21:13:02.872397056+01:00;0.017321
findVal;8;2;1;5;0;0;1.000000;190;15;14;0.914773;2025-05-27 21:13:02.874406743+01:00;2025-05-27 21:13:02.891964140+01:00;0.017557
findVal;9;0;0;5;5;0;0.000000;190;176;14;0.000000;-;-;-
findVal;9;1;2;5;0;0;1.000000;190;20;14;0.886364;2025-05-27 21:13:02.961701876+01:00;2025-05-27 21:13:02.978989900+01:00;0.017288
findVal;9;2;1;5;0;0;1.000000;190;15;14;0.914773;2025-05-27 21:13:02.980955284+01:00;2025-05-27 21:13:02.998613220+01:00;0.017657
findVal;10;0;0;5;5;0;0.000000;190;176;14;0.000000;-;-;-
findVal;10;1;1;5;3;0;0.400000;190;147;14;0.164773;2025-05-27 21:13:03.068738377+01:00;2025-05-27 21:13:03.086013558+01:00;0.017275
findVal;10;2;2;5;0;0;1.000000;190;15;14;0.914773;2025-05-27 21:13:03.088007137+01:00;2025-05-27 21:13:03.105476110+01:00;0.017468
