PROG;SEQ;CTC;TC;ACTIVE-OP;ALIVE-OP;EQUIVALENT-OP;SCORE-OP;ACTIVE-ALL;ALIVE-ALL;EQUIVALENT-ALL;SCORE-ALL;START-EXEC;END-EXEC;TIME-DIFF
LRS;1;0;0;37;33;4;0.000000;1132;842;290;0.000000;-;-;-
LRS;1;1;2;37;1;4;0.969697;1132;47;290;0.944181;2025-05-27 21:13:13.929210274+01:00;2025-05-27 21:13:13.957254900+01:00;0.028044
LRS;1;2;1;37;1;4;0.969697;1132;37;290;0.956057;2025-05-27 21:13:13.959278380+01:00;2025-05-27 21:13:13.987374475+01:00;0.028096
LRS;1;3;3;37;0;4;1.000000;1132;15;290;0.982185;2025-05-27 21:13:13.989340088+01:00;2025-05-27 21:13:14.017346606+01:00;0.028006
LRS;2;0;0;37;33;4;0.000000;1132;842;290;0.000000;-;-;-
LRS;2;1;1;37;32;4;0.030303;1132;780;290;0.073634;2025-05-27 21:13:14.102880891+01:00;2025-05-27 21:13:14.131280000+01:00;0.028399
LRS;2;2;2;37;1;4;0.969697;1132;37;290;0.956057;2025-05-27 21:13:14.133256373+01:00;2025-05-27 21:13:14.161792930+01:00;0.028536
LRS;2;3;3;37;0;4;1.000000;1132;15;290;0.982185;2025-05-27 21:13:14.163709655+01:00;2025-05-27 21:13:14.192270285+01:00;0.02856
LRS;3;0;0;37;33;4;0.000000;1132;842;290;0.000000;-;-;-
LRS;3;1;1;37;32;4;0.030303;1132;780;290;0.073634;2025-05-27 21:13:14.278835242+01:00;2025-05-27 21:13:14.307500641+01:00;0.028665
LRS;3;2;2;37;1;4;0.969697;1132;37;290;0.956057;2025-05-27 21:13:14.309500993+01:00;2025-05-27 21:13:14.338273051+01:00;0.028772
LRS;3;3;3;37;0;4;1.000000;1132;15;290;0.982185;2025-05-27 21:13:14.340224614+01:00;2025-05-27 21:13:14.368488201+01:00;0.028263
LRS;4;0;0;37;33;4;0.000000;1132;842;290;0.000000;-;-;-
LRS;4;1;2;37;1;4;0.969697;1132;47;290;0.944181;2025-05-27 21:13:14.457110559+01:00;2025-05-27 21:13:14.485497075+01:00;0.028386
