PROG;SEQ;CTC;TC;ACTIVE-OP;ALIVE-OP;EQUIVALENT-OP;SCORE-OP;ACTIVE-ALL;ALIVE-ALL;EQUIVALENT-ALL;SCORE-ALL;START-EXEC;END-EXEC;TIME-DIFF
print_tokens2;1;0;0;232;204;28;0.000000;4746;4044;690;0.000000;-;-;-
print_tokens2;1;1;1;232;45;28;0.779412;4746;620;690;0.846686;2025-05-27 21:13:46.170932023+01:00;2025-05-27 21:13:46.246285406+01:00;0.075353
print_tokens2;1;2;3;232;23;28;0.887255;4746;468;690;0.884273;2025-05-27 21:13:46.248803723+01:00;2025-05-27 21:13:46.324741713+01:00;0.075937
print_tokens2;1;3;24;232;20;28;0.901961;4746;456;690;0.887240;2025-05-27 21:13:46.326781598+01:00;2025-05-27 21:13:46.402321675+01:00;0.07554
print_tokens2;1;4;20;232;10;28;0.950980;4746;246;690;0.939169;2025-05-27 21:13:46.404370018+01:00;2025-05-27 21:13:46.480019564+01:00;0.075649
print_tokens2;1;5;4;232;0;28;1.000000;4746;157;690;0.961177;2025-05-27 21:13:46.481988790+01:00;2025-05-27 21:13:46.556923103+01:00;0.074934
print_tokens2;1;6;7;232;0;28;1.000000;4746;150;690;0.962908;2025-05-27 21:13:46.558972908+01:00;2025-05-27 21:13:46.633748335+01:00;0.074775
print_tokens2;1;7;2;232;0;28;1.000000;4746;116;690;0.971316;2025-05-27 21:13:46.635566262+01:00;2025-05-27 21:13:46.710278034+01:00;0.074711
print_tokens2;2;0;0;232;204;28;0.000000;4746;4044;690;0.000000;-;-;-
print_tokens2;2;1;24;232;195;28;0.044118;4746;3987;690;0.014095;2025-05-27 21:13:46.861904565+01:00;2025-05-27 21:13:46.936112621+01:00;0.074208
print_tokens2;2;2;3;232;31;28;0.848039;4746;612;690;0.848665;2025-05-27 21:13:46.938087034+01:00;2025-05-27 21:13:47.013839933+01:00;0.075752
print_tokens2;2;3;7;232;8;28;0.960784;4746;348;690;0.913947;2025-05-27 21:13:47.015929744+01:00;2025-05-27 21:13:47.090786223+01:00;0.074856
print_tokens2;2;4;4;232;2;28;0.990196;4746;253;690;0.937438;2025-05-27 21:13:47.092894098+01:00;2025-05-27 21:13:47.168750141+01:00;0.075856
print_tokens2;2;5;1;232;2;28;0.990196;4746;224;690;0.944609;2025-05-27 21:13:47.170751366+01:00;2025-05-27 21:13:47.245582509+01:00;0.074831
print_tokens2;2;6;20;232;0;28;1.000000;4746;150;690;0.962908;2025-05-27 21:13:47.247700978+01:00;2025-05-27 21:13:47.322559346+01:00;0.074858
print_tokens2;2;7;2;232;0;28;1.000000;4746;116;690;0.971316;2025-05-27 21:13:47.324635000+01:00;2025-05-27 21:13:47.399021568+01:00;0.074386
print_tokens2;3;0;0;232;204;28;0.000000;4746;4044;690;0.000000;-;-;-
print_tokens2;3;1;3;232;34;28;0.833333;4746;624;690;0.845697;2025-05-27 21:13:47.552152780+01:00;2025-05-27 21:13:47.627581794+01:00;0.075429
print_tokens2;3;2;24;232;31;28;0.848039;4746;612;690;0.848665;2025-05-27 21:13:47.629649481+01:00;2025-05-27 21:13:47.706174548+01:00;0.076525
print_tokens2;3;3;7;232;8;28;0.960784;4746;348;690;0.913947;2025-05-27 21:13:47.708172161+01:00;2025-05-27 21:13:47.783005774+01:00;0.074833
print_tokens2;3;4;20;232;6;28;0.970588;4746;274;690;0.932245;2025-05-27 21:13:47.785101495+01:00;2025-05-27 21:13:47.859156229+01:00;0.074054
print_tokens2;3;5;2;232;3;28;0.985294;4746;212;690;0.947577;2025-05-27 21:13:47.861137551+01:00;2025-05-27 21:13:47.935270803+01:00;0.074133
print_tokens2;3;6;4;232;0;28;1.000000;4746;145;690;0.964144;2025-05-27 21:13:47.937418658+01:00;2025-05-27 21:13:48.012026998+01:00;0.074608
print_tokens2;3;7;1;232;0;28;1.000000;4746;116;690;0.971316;2025-05-27 21:13:48.014111634+01:00;2025-05-27 21:13:48.088460505+01:00;0.074348
print_tokens2;4;0;0;232;204;28;0.000000;4746;4044;690;0.000000;-;-;-
print_tokens2;4;1;7;232;67;28;0.671569;4746;937;690;0.768299;2025-05-27 21:13:48.241904385+01:00;2025-05-27 21:13:48.317072629+01:00;0.075168
