PROG;SEQ;CTC;TC;ACTIVE-OP;ALIVE-OP;EQUIVALENT-OP;SCORE-OP;ACTIVE-ALL;ALIVE-ALL;EQUIVALENT-ALL;SCORE-ALL;START-EXEC;END-EXEC;TIME-DIFF
trashAndTakeOut;1;0;0;15;14;1;0.000000;599;580;19;0.000000;-;-;-
trashAndTakeOut;1;1;6;15;3;1;0.785714;599;218;19;0.624138;2025-05-27 21:15:18.358218649+01:00;2025-05-27 21:15:18.380547103+01:00;0.022328
trashAndTakeOut;1;2;3;15;2;1;0.857143;599;142;19;0.755172;2025-05-27 21:15:18.382437228+01:00;2025-05-27 21:15:18.404337463+01:00;0.0219
trashAndTakeOut;1;3;1;15;0;1;1.000000;599;61;19;0.894828;2025-05-27 21:15:18.406325837+01:00;2025-05-27 21:15:18.427907769+01:00;0.021581
trashAndTakeOut;2;0;0;15;14;1;0.000000;599;580;19;0.000000;-;-;-
trashAndTakeOut;2;1;1;15;5;1;0.642857;599;343;19;0.408621;2025-05-27 21:15:18.505158881+01:00;2025-05-27 21:15:18.526892343+01:00;0.021733
trashAndTakeOut;2;2;6;15;0;1;1.000000;599;98;19;0.831034;2025-05-27 21:15:18.528807620+01:00;2025-05-27 21:15:18.550320147+01:00;0.021512
trashAndTakeOut;2;3;3;15;0;1;1.000000;599;61;19;0.894828;2025-05-27 21:15:18.552249002+01:00;2025-05-27 21:15:18.573812082+01:00;0.021563
trashAndTakeOut;3;0;0;15;14;1;0.000000;599;580;19;0.000000;-;-;-
trashAndTakeOut;3;1;6;15;3;1;0.785714;599;218;19;0.624138;2025-05-27 21:15:18.650371457+01:00;2025-05-27 21:15:18.672375440+01:00;0.022003
trashAndTakeOut;3;2;1;15;0;1;1.000000;599;98;19;0.831034;2025-05-27 21:15:18.674396587+01:00;2025-05-27 21:15:18.696223510+01:00;0.021826
trashAndTakeOut;3;3;3;15;0;1;1.000000;599;61;19;0.894828;2025-05-27 21:15:18.698207303+01:00;2025-05-27 21:15:18.720584724+01:00;0.022377
trashAndTakeOut;4;0;0;15;14;1;0.000000;599;580;19;0.000000;-;-;-
trashAndTakeOut;4;1;1;15;5;1;0.642857;599;343;19;0.408621;2025-05-27 21:15:18.796987776+01:00;2025-05-27 21:15:18.818697324+01:00;0.021709
trashAndTakeOut;4;2;3;15;1;1;0.928571;599;129;19;0.777586;2025-05-27 21:15:18.820627960+01:00;2025-05-27 21:15:18.842196989+01:00;0.021569
trashAndTakeOut;4;3;6;15;0;1;1.000000;599;61;19;0.894828;2025-05-27 21:15:18.844257389+01:00;2025-05-27 21:15:18.866004398+01:00;0.021747
trashAndTakeOut;5;0;0;15;14;1;0.000000;599;580;19;0.000000;-;-;-
trashAndTakeOut;5;1;3;15;3;1;0.785714;599;210;19;0.637931;2025-05-27 21:15:18.942884091+01:00;2025-05-27 21:15:18.964733135+01:00;0.021849
trashAndTakeOut;5;2;6;15;2;1;0.857143;599;142;19;0.755172;2025-05-27 21:15:18.966628823+01:00;2025-05-27 21:15:18.988311058+01:00;0.021682
trashAndTakeOut;5;3;1;15;0;1;1.000000;599;61;19;0.894828;2025-05-27 21:15:18.990276639+01:00;2025-05-27 21:15:19.012300801+01:00;0.022024
trashAndTakeOut;6;0;0;15;14;1;0.000000;599;580;19;0.000000;-;-;-
trashAndTakeOut;6;1;3;15;3;1;0.785714;599;210;19;0.637931;2025-05-27 21:15:19.089339906+01:00;2025-05-27 21:15:19.111827405+01:00;0.022487
trashAndTakeOut;6;2;1;15;1;1;0.928571;599;129;19;0.777586;2025-05-27 21:15:19.113779227+01:00;2025-05-27 21:15:19.135680698+01:00;0.021901
trashAndTakeOut;6;3;6;15;0;1;1.000000;599;61;19;0.894828;2025-05-27 21:15:19.137584122+01:00;2025-05-27 21:15:19.159952022+01:00;0.022367
trashAndTakeOut;7;0;0;15;14;1;0.000000;599;580;19;0.000000;-;-;-
trashAndTakeOut;7;1;3;15;3;1;0.785714;599;210;19;0.637931;2025-05-27 21:15:19.237019429+01:00;2025-05-27 21:15:19.258899052+01:00;0.021879
trashAndTakeOut;7;2;1;15;1;1;0.928571;599;129;19;0.777586;2025-05-27 21:15:19.260829462+01:00;2025-05-27 21:15:19.282701133+01:00;0.021871
trashAndTakeOut;7;3;6;15;0;1;1.000000;599;61;19;0.894828;2025-05-27 21:15:19.284769545+01:00;2025-05-27 21:15:19.306441454+01:00;0.021671
trashAndTakeOut;8;0;0;15;14;1;0.000000;599;580;19;0.000000;-;-;-
trashAndTakeOut;8;1;3;15;3;1;0.785714;599;210;19;0.637931;2025-05-27 21:15:19.382712913+01:00;2025-05-27 21:15:19.404805355+01:00;0.022092
trashAndTakeOut;8;2;1;15;1;1;0.928571;599;129;19;0.777586;2025-05-27 21:15:19.406776124+01:00;2025-05-27 21:15:19.428833610+01:00;0.022057
