PROG;SEQ;CTC;TC;ACTIVE-OP;ALIVE-OP;EQUIVALENT-OP;SCORE-OP;ACTIVE-ALL;ALIVE-ALL;EQUIVALENT-ALL;SCORE-ALL;START-EXEC;END-EXEC;TIME-DIFF
schedule2;1;0;0;143;117;26;0.000000;2627;2209;417;0.000000;-;-;-
schedule2;1;1;1;143;114;26;0.025641;2627;2000;417;0.094613;2025-05-27 21:14:52.096355323+01:00;2025-05-27 21:14:52.145390865+01:00;0.049035
schedule2;1;2;18;143;29;26;0.752137;2627;696;417;0.684925;2025-05-27 21:14:52.147387099+01:00;2025-05-27 21:14:52.196554713+01:00;0.049167
schedule2;1;3;23;143;21;26;0.820513;2627;589;417;0.733364;2025-05-27 21:14:52.198623094+01:00;2025-05-27 21:14:52.247765588+01:00;0.049142
schedule2;1;4;5;143;16;26;0.863248;2627;499;417;0.774106;2025-05-27 21:14:52.249924856+01:00;2025-05-27 21:14:52.298940592+01:00;0.049015
schedule2;1;5;3;143;16;26;0.863248;2627;495;417;0.775917;2025-05-27 21:14:52.300992961+01:00;2025-05-27 21:14:52.349705105+01:00;0.048712
schedule2;1;6;2;143;16;26;0.863248;2627;495;417;0.775917;2025-05-27 21:14:52.351699119+01:00;2025-05-27 21:14:52.400949437+01:00;0.04925
schedule2;1;7;29;143;15;26;0.871795;2627;489;417;0.778633;2025-05-27 21:14:52.402995607+01:00;2025-05-27 21:14:52.451727547+01:00;0.048731
schedule2;1;8;25;143;12;26;0.897436;2627;420;417;0.809869;2025-05-27 21:14:52.453751362+01:00;2025-05-27 21:14:52.502835341+01:00;0.049083
schedule2;1;9;7;143;6;26;0.948718;2627;245;417;0.889090;2025-05-27 21:14:52.504961194+01:00;2025-05-27 21:14:52.554015189+01:00;0.049053
schedule2;1;10;34;143;4;26;0.965812;2627;240;417;0.891354;2025-05-27 21:14:52.556017582+01:00;2025-05-27 21:14:52.604738088+01:00;0.04872
schedule2;1;11;4;143;4;26;0.965812;2627;214;417;0.903124;2025-05-27 21:14:52.606706927+01:00;2025-05-27 21:14:52.655488335+01:00;0.048781
schedule2;1;12;9;143;4;26;0.965812;2627;212;417;0.904029;2025-05-27 21:14:52.657556657+01:00;2025-05-27 21:14:52.706556799+01:00;0.049
schedule2;1;13;39;143;2;26;0.982906;2627;183;417;0.917157;2025-05-27 21:14:52.708717919+01:00;2025-05-27 21:14:52.758560903+01:00;0.049842
schedule2;1;14;6;143;2;26;0.982906;2627;183;417;0.917157;2025-05-27 21:14:52.760659684+01:00;2025-05-27 21:14:52.810177005+01:00;0.049517
schedule2;1;15;10;143;0;26;1.000000;2627;141;417;0.936170;2025-05-27 21:14:52.812205699+01:00;2025-05-27 21:14:52.860820972+01:00;0.048615
schedule2;2;0;0;143;117;26;0.000000;2627;2209;417;0.000000;-;-;-
schedule2;2;1;3;143;40;26;0.658120;2627;809;417;0.633771;2025-05-27 21:14:52.976073975+01:00;2025-05-27 21:14:53.025226445+01:00;0.049152
schedule2;2;2;1;143;40;26;0.658120;2627;809;417;0.633771;2025-05-27 21:14:53.027166928+01:00;2025-05-27 21:14:53.075747308+01:00;0.04858
schedule2;2;3;9;143;18;26;0.846154;2627;420;417;0.809869;2025-05-27 21:14:53.077698656+01:00;2025-05-27 21:14:53.126355623+01:00;0.048656
schedule2;2;4;18;143;13;26;0.888889;2627;356;417;0.838841;2025-05-27 21:14:53.128607661+01:00;2025-05-27 21:14:53.177205524+01:00;0.048597
schedule2;2;5;5;143;13;26;0.888889;2627;354;417;0.839746;2025-05-27 21:14:53.179047048+01:00;2025-05-27 21:14:53.228204269+01:00;0.049157
schedule2;2;6;10;143;9;26;0.923077;2627;263;417;0.880942;2025-05-27 21:14:53.230239398+01:00;2025-05-27 21:14:53.279209049+01:00;0.048969
schedule2;2;7;39;143;7;26;0.940171;2627;234;417;0.894070;2025-05-27 21:14:53.281144551+01:00;2025-05-27 21:14:53.330169567+01:00;0.049025
schedule2;2;8;7;143;7;26;0.940171;2627;234;417;0.894070;2025-05-27 21:14:53.332312618+01:00;2025-05-27 21:14:53.381538097+01:00;0.049225
schedule2;2;9;6;143;7;26;0.940171;2627;234;417;0.894070;2025-05-27 21:14:53.383615941+01:00;2025-05-27 21:14:53.432933185+01:00;0.049317
schedule2;2;10;34;143;5;26;0.957265;2627;229;417;0.896333;2025-05-27 21:14:53.435076259+01:00;2025-05-27 21:14:53.484023459+01:00;0.048947
schedule2;2;11;2;143;5;26;0.957265;2627;229;417;0.896333;2025-05-27 21:14:53.486228352+01:00;2025-05-27 21:14:53.535180101+01:00;0.048951
schedule2;2;12;4;143;5;26;0.957265;2627;229;417;0.896333;2025-05-27 21:14:53.537337535+01:00;2025-05-27 21:14:53.585843527+01:00;0.048505
schedule2;2;13;25;143;4;26;0.965812;2627;171;417;0.922589;2025-05-27 21:14:53.587843766+01:00;2025-05-27 21:14:53.636651447+01:00;0.048807
schedule2;2;14;29;143;3;26;0.974359;2627;165;417;0.925306;2025-05-27 21:14:53.638583879+01:00;2025-05-27 21:14:53.687985172+01:00;0.049401
schedule2;2;15;23;143;0;26;1.000000;2627;141;417;0.936170;2025-05-27 21:14:53.690086330+01:00;2025-05-27 21:14:53.739089705+01:00;0.049003
schedule2;3;0;0;143;117;26;0.000000;2627;2209;417;0.000000;-;-;-
schedule2;3;1;1;143;114;26;0.025641;2627;2000;417;0.094613;2025-05-27 21:14:53.854581269+01:00;2025-05-27 21:14:53.903712241+01:00;0.04913
schedule2;3;2;2;143;41;26;0.649573;2627;763;417;0.654595;2025-05-27 21:14:53.905945229+01:00;2025-05-27 21:14:53.955455583+01:00;0.04951
schedule2;3;3;29;143;40;26;0.658120;2627;754;417;0.658669;2025-05-27 21:14:53.957660966+01:00;2025-05-27 21:14:54.006512410+01:00;0.048851
schedule2;3;4;9;143;17;26;0.854701;2627;411;417;0.813943;2025-05-27 21:14:54.008644451+01:00;2025-05-27 21:14:54.057560374+01:00;0.048915
schedule2;3;5;6;143;17;26;0.854701;2627;408;417;0.815301;2025-05-27 21:14:54.059646074+01:00;2025-05-27 21:14:54.108489722+01:00;0.048843
schedule2;3;6;34;143;15;26;0.871795;2627;403;417;0.817564;2025-05-27 21:14:54.110563771+01:00;2025-05-27 21:14:54.160181184+01:00;0.049617
schedule2;3;7;10;143;11;26;0.905983;2627;308;417;0.860570;2025-05-27 21:14:54.162252779+01:00;2025-05-27 21:14:54.211495577+01:00;0.049242
