2025-05-27 21:12:44.780432285+01:00;START ITERATION 3 WITH TEST CASE ORDER: 2 4 3 10 1
2025-05-27 21:12:44.781157731+01:00;DISABLING ALL TEST CASES tcase -i
2025-05-27 21:12:44.798849641+01:00;ENABLE TEST CASE 2
2025-05-27 21:12:44.799980435+01:00;ENABLE ONLY SSDL MUTANTS
2025-05-27 21:12:44.803485051+01:00;EXECUTING SSDL MUTANTS WITH TEST CASES
2025-05-27 21:12:44.805813805+01:00;GENERATING SSDL REPORT
2025-05-27 21:12:44.807897542+01:00;RESGISTERING ALL LIVE MUTANTS OF SSDL muta -l
2025-05-27 21:12:44.810509985+01:00;ENABLING SSDL GOOD TEST CASES
2025-05-27 21:12:44.814780609+01:00;ENABLE ALL MUTANTS
2025-05-27 21:12:44.818338313+01:00;EXECUTING ALL MUTANTS WITH TEST CASES
2025-05-27 21:12:44.821925082+01:00;GENERATING ALL MUTANTS REPORT
2025-05-27 21:12:44.823793232+01:00;RESGISTERING ALL LIVE MUTANTS muta -l
2025-05-27 21:12:44.829234472+01:00;ENABLE TEST CASE 4
2025-05-27 21:12:44.830309882+01:00;ENABLE ONLY SSDL MUTANTS
2025-05-27 21:12:44.833817937+01:00;EXECUTING SSDL MUTANTS WITH TEST CASES
2025-05-27 21:12:44.836154825+01:00;GENERATING SSDL REPORT
2025-05-27 21:12:44.837938165+01:00;RESGISTERING ALL LIVE MUTANTS OF SSDL muta -l
2025-05-27 21:12:44.840528174+01:00;ENABLING SSDL GOOD TEST CASES
2025-05-27 21:12:44.844540079+01:00;ENABLE ALL MUTANTS
2025-05-27 21:12:44.848218676+01:00;EXECUTING ALL MUTANTS WITH TEST CASES
2025-05-27 21:12:44.851742831+01:00;GENERATING ALL MUTANTS REPORT
2025-05-27 21:12:44.853609949+01:00;RESGISTERING ALL LIVE MUTANTS muta -l
2025-05-27 21:12:44.858772205+01:00;ENABLE TEST CASE 3
2025-05-27 21:12:44.859872387+01:00;ENABLE ONLY SSDL MUTANTS
2025-05-27 21:12:44.863436493+01:00;EXECUTING SSDL MUTANTS WITH TEST CASES
2025-05-27 21:12:44.865773409+01:00;GENERATING SSDL REPORT
2025-05-27 21:12:44.867610053+01:00;RESGISTERING ALL LIVE MUTANTS OF SSDL muta -l
2025-05-27 21:12:44.870206068+01:00;ENABLING SSDL GOOD TEST CASES
2025-05-27 21:12:44.874222365+01:00;ENABLE ALL MUTANTS
2025-05-27 21:12:44.877776106+01:00;EXECUTING ALL MUTANTS WITH TEST CASES
2025-05-27 21:12:44.881454258+01:00;GENERATING ALL MUTANTS REPORT
2025-05-27 21:12:44.883354369+01:00;RESGISTERING ALL LIVE MUTANTS muta -l
2025-05-27 21:12:44.888653692+01:00;ENABLE TEST CASE 10
2025-05-27 21:12:44.889810103+01:00;ENABLE ONLY SSDL MUTANTS
2025-05-27 21:12:44.893426619+01:00;EXECUTING SSDL MUTANTS WITH TEST CASES
2025-05-27 21:12:44.895739347+01:00;GENERATING SSDL REPORT
2025-05-27 21:12:44.897556853+01:00;RESGISTERING ALL LIVE MUTANTS OF SSDL muta -l
2025-05-27 21:12:44.900257446+01:00;ENABLING SSDL GOOD TEST CASES
2025-05-27 21:12:44.904210813+01:00;ENABLE ALL MUTANTS
2025-05-27 21:12:44.907746899+01:00;EXECUTING ALL MUTANTS WITH TEST CASES
2025-05-27 21:12:44.911362246+01:00;GENERATING ALL MUTANTS REPORT
2025-05-27 21:12:44.913229013+01:00;RESGISTERING ALL LIVE MUTANTS muta -l
2025-05-27 21:12:44.918568858+01:00;ENABLE TEST CASE 1
2025-05-27 21:12:44.919724229+01:00;ENABLE ONLY SSDL MUTANTS
2025-05-27 21:12:44.923303756+01:00;EXECUTING SSDL MUTANTS WITH TEST CASES
2025-05-27 21:12:44.925612995+01:00;GENERATING SSDL REPORT
2025-05-27 21:12:44.927534506+01:00;RESGISTERING ALL LIVE MUTANTS OF SSDL muta -l
2025-05-27 21:12:44.930153272+01:00;ENABLING SSDL GOOD TEST CASES
2025-05-27 21:12:44.934207182+01:00;ENABLE ALL MUTANTS
2025-05-27 21:12:44.937751395+01:00;EXECUTING ALL MUTANTS WITH TEST CASES
2025-05-27 21:12:44.941399003+01:00;GENERATING ALL MUTANTS REPORT
2025-05-27 21:12:44.943300040+01:00;RESGISTERING ALL LIVE MUTANTS muta -l
2025-05-27 21:12:44.946654965+01:00;ENABLING ALL TEST CASES tcase -e
2025-05-27 21:12:44.953710428+01:00;END ITERATION 3 WITH TEST CASE ORDER: 2 4 3 10 1
