PROG;SEQ;CTC;TC;ACTIVE-OP;ALIVE-OP;EQUIVALENT-OP;SCORE-OP;ACTIVE-ALL;ALIVE-ALL;EQUIVALENT-ALL;SCORE-ALL;START-EXEC;END-EXEC;TIME-DIFF
stats;1;0;0;17;15;2;0.000000;884;767;117;0.000000;-;-;-
stats;1;1;2;17;0;2;1.000000;884;74;117;0.903520;2025-05-27 21:15:02.971827222+01:00;2025-05-27 21:15:02.997111802+01:00;0.025284
stats;1;2;1;17;0;2;1.000000;884;56;117;0.926988;2025-05-27 21:15:02.999163980+01:00;2025-05-27 21:15:03.024465127+01:00;0.025301
stats;2;0;0;17;15;2;0.000000;884;767;117;0.000000;-;-;-
stats;2;1;1;17;5;2;0.666667;884;409;117;0.466754;2025-05-27 21:15:03.105442613+01:00;2025-05-27 21:15:03.130578670+01:00;0.025136
stats;2;2;2;17;0;2;1.000000;884;56;117;0.926988;2025-05-27 21:15:03.132504087+01:00;2025-05-27 21:15:03.157428555+01:00;0.024924
stats;3;0;0;17;15;2;0.000000;884;767;117;0.000000;-;-;-
stats;3;1;1;17;5;2;0.666667;884;409;117;0.466754;2025-05-27 21:15:03.239670945+01:00;2025-05-27 21:15:03.265511518+01:00;0.02584
stats;3;2;2;17;0;2;1.000000;884;56;117;0.926988;2025-05-27 21:15:03.267571684+01:00;2025-05-27 21:15:03.293191915+01:00;0.02562
stats;4;0;0;17;15;2;0.000000;884;767;117;0.000000;-;-;-
stats;4;1;1;17;5;2;0.666667;884;409;117;0.466754;2025-05-27 21:15:03.378632112+01:00;2025-05-27 21:15:03.404281302+01:00;0.025649
stats;4;2;2;17;0;2;1.000000;884;56;117;0.926988;2025-05-27 21:15:03.406367241+01:00;2025-05-27 21:15:03.431929716+01:00;0.025562
stats;5;0;0;17;15;2;0.000000;884;767;117;0.000000;-;-;-
stats;5;1;1;17;5;2;0.666667;884;409;117;0.466754;2025-05-27 21:15:03.513836620+01:00;2025-05-27 21:15:03.539162047+01:00;0.025325
stats;5;2;2;17;0;2;1.000000;884;56;117;0.926988;2025-05-27 21:15:03.541144835+01:00;2025-05-27 21:15:03.565920934+01:00;0.024776
stats;6;0;0;17;15;2;0.000000;884;767;117;0.000000;-;-;-
stats;6;1;1;17;5;2;0.666667;884;409;117;0.466754;2025-05-27 21:15:03.647407107+01:00;2025-05-27 21:15:03.672462185+01:00;0.025055
stats;6;2;2;17;0;2;1.000000;884;56;117;0.926988;2025-05-27 21:15:03.674385009+01:00;2025-05-27 21:15:03.699475547+01:00;0.02509
stats;7;0;0;17;15;2;0.000000;884;767;117;0.000000;-;-;-
stats;7;1;2;17;0;2;1.000000;884;74;117;0.903520;2025-05-27 21:15:03.781503888+01:00;2025-05-27 21:15:03.806874973+01:00;0.025371
stats;7;2;1;17;0;2;1.000000;884;56;117;0.926988;2025-05-27 21:15:03.808969286+01:00;2025-05-27 21:15:03.834512970+01:00;0.025543
stats;8;0;0;17;15;2;0.000000;884;767;117;0.000000;-;-;-
stats;8;1;2;17;0;2;1.000000;884;74;117;0.903520;2025-05-27 21:15:03.915523669+01:00;2025-05-27 21:15:03.940910304+01:00;0.025386
stats;8;2;1;17;0;2;1.000000;884;56;117;0.926988;2025-05-27 21:15:03.942788062+01:00;2025-05-27 21:15:03.967767012+01:00;0.024978
stats;9;0;0;17;15;2;0.000000;884;767;117;0.000000;-;-;-
stats;9;1;1;17;5;2;0.666667;884;409;117;0.466754;2025-05-27 21:15:04.048986717+01:00;2025-05-27 21:15:04.074037747+01:00;0.025051
stats;9;2;2;17;0;2;1.000000;884;56;117;0.926988;2025-05-27 21:15:04.075990345+01:00;2025-05-27 21:15:04.101301573+01:00;0.025311
stats;10;0;0;17;15;2;0.000000;884;767;117;0.000000;-;-;-
stats;10;1;1;17;5;2;0.666667;884;409;117;0.466754;2025-05-27 21:15:04.182570361+01:00;2025-05-27 21:15:04.208783457+01:00;0.026213
stats;10;2;2;17;0;2;1.000000;884;56;117;0.926988;2025-05-27 21:15:04.210864753+01:00;2025-05-27 21:15:04.235827571+01:00;0.024962
