PROG;SEQ;CTC;TC;ACTIVE-OP;ALIVE-OP;EQUIVALENT-OP;SCORE-OP;ACTIVE-ALL;ALIVE-ALL;EQUIVALENT-ALL;SCORE-ALL;START-EXEC;END-EXEC;TIME-DIFF
testPad;1;0;0;16;15;1;0.000000;629;568;61;0.000000;-;-;-
testPad;1;1;7;16;6;1;0.600000;629;389;61;0.315141;2025-05-27 21:15:13.620167625+01:00;2025-05-27 21:15:13.643063168+01:00;0.022895
testPad;1;2;1;16;2;1;0.866667;629;188;61;0.669014;2025-05-27 21:15:13.644991090+01:00;2025-05-27 21:15:13.667252266+01:00;0.022261
testPad;1;3;6;16;1;1;0.933333;629;39;61;0.931338;2025-05-27 21:15:13.669237846+01:00;2025-05-27 21:15:13.691135931+01:00;0.021898
testPad;1;4;8;16;0;1;1.000000;629;17;61;0.970070;2025-05-27 21:15:13.693061586+01:00;2025-05-27 21:15:13.715255418+01:00;0.022193
testPad;2;0;0;16;15;1;0.000000;629;568;61;0.000000;-;-;-
testPad;2;1;8;16;2;1;0.866667;629;139;61;0.755282;2025-05-27 21:15:13.792155855+01:00;2025-05-27 21:15:13.814548252+01:00;0.022392
testPad;2;2;7;16;1;1;0.933333;629;71;61;0.875000;2025-05-27 21:15:13.816486452+01:00;2025-05-27 21:15:13.838617256+01:00;0.02213
testPad;2;3;6;16;0;1;1.000000;629;54;61;0.904930;2025-05-27 21:15:13.840524111+01:00;2025-05-27 21:15:13.862693948+01:00;0.022169
testPad;2;4;1;16;0;1;1.000000;629;17;61;0.970070;2025-05-27 21:15:13.864555183+01:00;2025-05-27 21:15:13.886373608+01:00;0.021818
testPad;3;0;0;16;15;1;0.000000;629;568;61;0.000000;-;-;-
testPad;3;1;8;16;2;1;0.866667;629;139;61;0.755282;2025-05-27 21:15:13.963914011+01:00;2025-05-27 21:15:13.986201810+01:00;0.022287
testPad;3;2;6;16;1;1;0.933333;629;118;61;0.792253;2025-05-27 21:15:13.988206449+01:00;2025-05-27 21:15:14.010471322+01:00;0.022264
testPad;3;3;1;16;1;1;0.933333;629;71;61;0.875000;2025-05-27 21:15:14.012480626+01:00;2025-05-27 21:15:14.034309642+01:00;0.021829
testPad;3;4;7;16;0;1;1.000000;629;17;61;0.970070;2025-05-27 21:15:14.036240959+01:00;2025-05-27 21:15:14.058161556+01:00;0.02192
testPad;4;0;0;16;15;1;0.000000;629;568;61;0.000000;-;-;-
testPad;4;1;1;16;7;1;0.533333;629;303;61;0.466549;2025-05-27 21:15:14.135952497+01:00;2025-05-27 21:15:14.158514757+01:00;0.022562
testPad;4;2;8;16;2;1;0.866667;629;92;61;0.838028;2025-05-27 21:15:14.160599335+01:00;2025-05-27 21:15:14.182898976+01:00;0.022299
testPad;4;3;6;16;1;1;0.933333;629;71;61;0.875000;2025-05-27 21:15:14.184893236+01:00;2025-05-27 21:15:14.207129245+01:00;0.022236
testPad;4;4;7;16;0;1;1.000000;629;17;61;0.970070;2025-05-27 21:15:14.209195718+01:00;2025-05-27 21:15:14.231491833+01:00;0.022296
testPad;5;0;0;16;15;1;0.000000;629;568;61;0.000000;-;-;-
testPad;5;1;1;16;7;1;0.533333;629;303;61;0.466549;2025-05-27 21:15:14.311474661+01:00;2025-05-27 21:15:14.334075180+01:00;0.0226
testPad;5;2;6;16;6;1;0.600000;629;127;61;0.776408;2025-05-27 21:15:14.335986290+01:00;2025-05-27 21:15:14.358475247+01:00;0.022488
testPad;5;3;8;16;1;1;0.933333;629;71;61;0.875000;2025-05-27 21:15:14.360420972+01:00;2025-05-27 21:15:14.383134004+01:00;0.022713
testPad;5;4;7;16;0;1;1.000000;629;17;61;0.970070;2025-05-27 21:15:14.385087931+01:00;2025-05-27 21:15:14.407771046+01:00;0.022683
testPad;6;0;0;16;15;1;0.000000;629;568;61;0.000000;-;-;-
testPad;6;1;7;16;6;1;0.600000;629;389;61;0.315141;2025-05-27 21:15:14.488256712+01:00;2025-05-27 21:15:14.511116376+01:00;0.022859
