PROG;SEQ;CTC;TC;ACTIVE-OP;ALIVE-OP;EQUIVALENT-OP;SCORE-OP;ACTIVE-ALL;ALIVE-ALL;EQUIVALENT-ALL;SCORE-ALL;START-EXEC;END-EXEC;TIME-DIFF
sum;1;0;0;5;5;0;0.000000;165;147;18;0.000000;-;-;-
sum;1;1;2;5;3;0;0.400000;165;86;18;0.414966;2025-05-27 21:15:04.318649504+01:00;2025-05-27 21:15:04.334936088+01:00;0.016286
sum;1;2;1;5;3;0;0.400000;165;81;18;0.448980;2025-05-27 21:15:04.336848197+01:00;2025-05-27 21:15:04.353264455+01:00;0.016416
sum;1;3;3;5;0;0;1.000000;165;14;18;0.904762;2025-05-27 21:15:04.355122798+01:00;2025-05-27 21:15:04.372067905+01:00;0.016945
sum;2;0;0;5;5;0;0.000000;165;147;18;0.000000;-;-;-
sum;2;1;1;5;4;0;0.200000;165;125;18;0.149660;2025-05-27 21:15:04.443159532+01:00;2025-05-27 21:15:04.459427604+01:00;0.016268
sum;2;2;3;5;0;0;1.000000;165;16;18;0.891156;2025-05-27 21:15:04.461548540+01:00;2025-05-27 21:15:04.478235574+01:00;0.016687
sum;2;3;2;5;0;0;1.000000;165;14;18;0.904762;2025-05-27 21:15:04.480188861+01:00;2025-05-27 21:15:04.496736306+01:00;0.016547
sum;3;0;0;5;5;0;0.000000;165;147;18;0.000000;-;-;-
sum;3;1;2;5;3;0;0.400000;165;86;18;0.414966;2025-05-27 21:15:04.568458070+01:00;2025-05-27 21:15:04.585261129+01:00;0.016803
sum;3;2;3;5;0;0;1.000000;165;15;18;0.897959;2025-05-27 21:15:04.587206836+01:00;2025-05-27 21:15:04.603948036+01:00;0.016741
sum;3;3;1;5;0;0;1.000000;165;14;18;0.904762;2025-05-27 21:15:04.606078622+01:00;2025-05-27 21:15:04.622648420+01:00;0.016569
sum;4;0;0;5;5;0;0.000000;165;147;18;0.000000;-;-;-
sum;4;1;3;5;0;0;1.000000;165;19;18;0.870748;2025-05-27 21:15:04.693039674+01:00;2025-05-27 21:15:04.709574409+01:00;0.016534
sum;4;2;1;5;0;0;1.000000;165;16;18;0.891156;2025-05-27 21:15:04.711570722+01:00;2025-05-27 21:15:04.727664854+01:00;0.016094
sum;4;3;2;5;0;0;1.000000;165;14;18;0.904762;2025-05-27 21:15:04.729600985+01:00;2025-05-27 21:15:04.745906651+01:00;0.016305
sum;5;0;0;5;5;0;0.000000;165;147;18;0.000000;-;-;-
sum;5;1;1;5;4;0;0.200000;165;125;18;0.149660;2025-05-27 21:15:04.815572600+01:00;2025-05-27 21:15:04.832188396+01:00;0.016615
sum;5;2;3;5;0;0;1.000000;165;16;18;0.891156;2025-05-27 21:15:04.834145478+01:00;2025-05-27 21:15:04.850337706+01:00;0.016192
sum;5;3;2;5;0;0;1.000000;165;14;18;0.904762;2025-05-27 21:15:04.852252728+01:00;2025-05-27 21:15:04.869014432+01:00;0.016761
sum;6;0;0;5;5;0;0.000000;165;147;18;0.000000;-;-;-
sum;6;1;1;5;4;0;0.200000;165;125;18;0.149660;2025-05-27 21:15:04.938227150+01:00;2025-05-27 21:15:04.954298315+01:00;0.016071
sum;6;2;2;5;3;0;0.400000;165;81;18;0.448980;2025-05-27 21:15:04.956230226+01:00;2025-05-27 21:15:04.972902139+01:00;0.016671
sum;6;3;3;5;0;0;1.000000;165;14;18;0.904762;2025-05-27 21:15:04.974862181+01:00;2025-05-27 21:15:04.991144446+01:00;0.016282
sum;7;0;0;5;5;0;0.000000;165;147;18;0.000000;-;-;-
sum;7;1;1;5;4;0;0.200000;165;125;18;0.149660;2025-05-27 21:15:05.060925329+01:00;2025-05-27 21:15:05.077712262+01:00;0.016786
sum;7;2;3;5;0;0;1.000000;165;16;18;0.891156;2025-05-27 21:15:05.079915731+01:00;2025-05-27 21:15:05.097818814+01:00;0.017903
sum;7;3;2;5;0;0;1.000000;165;14;18;0.904762;2025-05-27 21:15:05.099758444+01:00;2025-05-27 21:15:05.116008122+01:00;0.016249
sum;8;0;0;5;5;0;0.000000;165;147;18;0.000000;-;-;-
sum;8;1;1;5;4;0;0.200000;165;125;18;0.149660;2025-05-27 21:15:05.185849405+01:00;2025-05-27 21:15:05.203168931+01:00;0.017319
sum;8;2;2;5;3;0;0.400000;165;81;18;0.448980;2025-05-27 21:15:05.205182940+01:00;2025-05-27 21:15:05.222599915+01:00;0.017416
sum;8;3;3;5;0;0;1.000000;165;14;18;0.904762;2025-05-27 21:15:05.224566895+01:00;2025-05-27 21:15:05.241704699+01:00;0.017137
sum;9;0;0;5;5;0;0.000000;165;147;18;0.000000;-;-;-
sum;9;1;1;5;4;0;0.200000;165;125;18;0.149660;2025-05-27 21:15:05.310727735+01:00;2025-05-27 21:15:05.328029525+01:00;0.017301
sum;9;2;3;5;0;0;1.000000;165;16;18;0.891156;2025-05-27 21:15:05.330074789+01:00;2025-05-27 21:15:05.347233209+01:00;0.017158
sum;9;3;2;5;0;0;1.000000;165;14;18;0.904762;2025-05-27 21:15:05.349274836+01:00;2025-05-27 21:15:05.366649661+01:00;0.017374
sum;10;0;0;5;5;0;0.000000;165;147;18;0.000000;-;-;-
sum;10;1;2;5;3;0;0.400000;165;86;18;0.414966;2025-05-27 21:15:05.436319883+01:00;2025-05-27 21:15:05.454052776+01:00;0.017732
sum;10;2;1;5;3;0;0.400000;165;81;18;0.448980;2025-05-27 21:15:05.456003778+01:00;2025-05-27 21:15:05.472600659+01:00;0.016596
