PROG;SEQ;CTC;TC;ACTIVE-OP;ALIVE-OP;EQUIVALENT-OP;SCORE-OP;ACTIVE-ALL;ALIVE-ALL;EQUIVALENT-ALL;SCORE-ALL;START-EXEC;END-EXEC;TIME-DIFF
countPositive;1;0;0;7;7;0;0.000000;151;142;9;0.000000;-;-;-
countPositive;1;1;3;7;0;0;1.000000;151;6;9;0.957747;2025-05-27 21:12:49.097516789+01:00;2025-05-27 21:12:49.113979790+01:00;0.016463
countPositive;1;2;2;7;0;0;1.000000;151;6;9;0.957747;2025-05-27 21:12:49.116027524+01:00;2025-05-27 21:12:49.132170681+01:00;0.016143
countPositive;1;3;1;7;0;0;1.000000;151;4;9;0.971831;2025-05-27 21:12:49.134212263+01:00;2025-05-27 21:12:49.150068297+01:00;0.015856
countPositive;2;0;0;7;7;0;0.000000;151;142;9;0.000000;-;-;-
countPositive;2;1;1;7;6;0;0.142857;151;115;9;0.190141;2025-05-27 21:12:49.218816078+01:00;2025-05-27 21:12:49.234873950+01:00;0.016057
countPositive;2;2;3;7;0;0;1.000000;151;4;9;0.971831;2025-05-27 21:12:49.236676382+01:00;2025-05-27 21:12:49.252569304+01:00;0.015892
countPositive;2;3;2;7;0;0;1.000000;151;4;9;0.971831;2025-05-27 21:12:49.254467178+01:00;2025-05-27 21:12:49.270598794+01:00;0.016131
countPositive;3;0;0;7;7;0;0.000000;151;142;9;0.000000;-;-;-
countPositive;3;1;1;7;6;0;0.142857;151;115;9;0.190141;2025-05-27 21:12:49.339406132+01:00;2025-05-27 21:12:49.355974570+01:00;0.016568
countPositive;3;2;3;7;0;0;1.000000;151;4;9;0.971831;2025-05-27 21:12:49.357850410+01:00;2025-05-27 21:12:49.374019933+01:00;0.016169
countPositive;3;3;2;7;0;0;1.000000;151;4;9;0.971831;2025-05-27 21:12:49.375919232+01:00;2025-05-27 21:12:49.391671385+01:00;0.015752
countPositive;4;0;0;7;7;0;0.000000;151;142;9;0.000000;-;-;-
countPositive;4;1;3;7;0;0;1.000000;151;6;9;0.957747;2025-05-27 21:12:49.460959690+01:00;2025-05-27 21:12:49.478225421+01:00;0.017265
countPositive;4;2;2;7;0;0;1.000000;151;6;9;0.957747;2025-05-27 21:12:49.480249788+01:00;2025-05-27 21:12:49.496899657+01:00;0.016649
countPositive;4;3;1;7;0;0;1.000000;151;4;9;0.971831;2025-05-27 21:12:49.498842273+01:00;2025-05-27 21:12:49.515185112+01:00;0.016342
countPositive;5;0;0;7;7;0;0.000000;151;142;9;0.000000;-;-;-
countPositive;5;1;1;7;6;0;0.142857;151;115;9;0.190141;2025-05-27 21:12:49.583450832+01:00;2025-05-27 21:12:49.599422702+01:00;0.015971
countPositive;5;2;3;7;0;0;1.000000;151;4;9;0.971831;2025-05-27 21:12:49.601403026+01:00;2025-05-27 21:12:49.617481667+01:00;0.016078
countPositive;5;3;2;7;0;0;1.000000;151;4;9;0.971831;2025-05-27 21:12:49.619506552+01:00;2025-05-27 21:12:49.635474729+01:00;0.015968
countPositive;6;0;0;7;7;0;0.000000;151;142;9;0.000000;-;-;-
countPositive;6;1;1;7;6;0;0.142857;151;115;9;0.190141;2025-05-27 21:12:49.703988370+01:00;2025-05-27 21:12:49.720166332+01:00;0.016177
countPositive;6;2;3;7;0;0;1.000000;151;4;9;0.971831;2025-05-27 21:12:49.722031890+01:00;2025-05-27 21:12:49.738078170+01:00;0.016046
countPositive;6;3;2;7;0;0;1.000000;151;4;9;0.971831;2025-05-27 21:12:49.739939206+01:00;2025-05-27 21:12:49.756133144+01:00;0.016193
countPositive;7;0;0;7;7;0;0.000000;151;142;9;0.000000;-;-;-
countPositive;7;1;3;7;0;0;1.000000;151;6;9;0.957747;2025-05-27 21:12:49.824492091+01:00;2025-05-27 21:12:49.840524889+01:00;0.016032
countPositive;7;2;1;7;0;0;1.000000;151;4;9;0.971831;2025-05-27 21:12:49.842440687+01:00;2025-05-27 21:12:49.858455163+01:00;0.016014
countPositive;7;3;2;7;0;0;1.000000;151;4;9;0.971831;2025-05-27 21:12:49.860259227+01:00;2025-05-27 21:12:49.876256447+01:00;0.015997
countPositive;8;0;0;7;7;0;0.000000;151;142;9;0.000000;-;-;-
