PROG;SEQ;CTC;TC;ACTIVE-OP;ALIVE-OP;EQUIVALENT-OP;SCORE-OP;ACTIVE-ALL;ALIVE-ALL;EQUIVALENT-ALL;SCORE-ALL;START-EXEC;END-EXEC;TIME-DIFF
boundedQueue;1;0;0;45;41;4;0.000000;1121;1021;100;0.000000;-;-;-
boundedQueue;1;1;2;45;34;4;0.170732;1121;958;100;0.061704;2025-05-27 21:12:39.921179978+01:00;2025-05-27 21:12:39.951041355+01:00;0.029861
boundedQueue;1;2;3;45;15;4;0.634146;1121;615;100;0.397649;2025-05-27 21:12:39.952998682+01:00;2025-05-27 21:12:39.982240324+01:00;0.029241
boundedQueue;1;3;7;45;6;4;0.853659;1121;199;100;0.805093;2025-05-27 21:12:39.984184410+01:00;2025-05-27 21:12:40.013902784+01:00;0.029718
boundedQueue;1;4;4;45;4;4;0.902439;1121;169;100;0.834476;2025-05-27 21:12:40.015906100+01:00;2025-05-27 21:12:40.045665091+01:00;0.029758
boundedQueue;1;5;1;45;4;4;0.902439;1121;166;100;0.837414;2025-05-27 21:12:40.047607851+01:00;2025-05-27 21:12:40.077342845+01:00;0.029734
boundedQueue;1;6;9;45;0;4;1.000000;1121;78;100;0.923604;2025-05-27 21:12:40.079360816+01:00;2025-05-27 21:12:40.109045554+01:00;0.029684
boundedQueue;2;0;0;45;41;4;0.000000;1121;1021;100;0.000000;-;-;-
boundedQueue;2;1;7;45;14;4;0.658537;1121;272;100;0.733595;2025-05-27 21:12:40.200539290+01:00;2025-05-27 21:12:40.230679933+01:00;0.03014
boundedQueue;2;2;3;45;11;4;0.731707;1121;233;100;0.771792;2025-05-27 21:12:40.232772262+01:00;2025-05-27 21:12:40.262956544+01:00;0.030184
boundedQueue;2;3;2;45;6;4;0.853659;1121;199;100;0.805093;2025-05-27 21:12:40.264991872+01:00;2025-05-27 21:12:40.295226566+01:00;0.030234
boundedQueue;2;4;4;45;4;4;0.902439;1121;169;100;0.834476;2025-05-27 21:12:40.297164918+01:00;2025-05-27 21:12:40.327205438+01:00;0.03004
boundedQueue;2;5;9;45;0;4;1.000000;1121;81;100;0.920666;2025-05-27 21:12:40.329241322+01:00;2025-05-27 21:12:40.359341338+01:00;0.0301
boundedQueue;2;6;1;45;0;4;1.000000;1121;78;100;0.923604;2025-05-27 21:12:40.361331887+01:00;2025-05-27 21:12:40.391498322+01:00;0.030166
boundedQueue;3;0;0;45;41;4;0.000000;1121;1021;100;0.000000;-;-;-
boundedQueue;3;1;3;45;20;4;0.512195;1121;649;100;0.364349;2025-05-27 21:12:40.480968682+01:00;2025-05-27 21:12:40.511726268+01:00;0.030757
boundedQueue;3;2;7;45;11;4;0.731707;1121;233;100;0.771792;2025-05-27 21:12:40.513708652+01:00;2025-05-27 21:12:40.543227005+01:00;0.029518
boundedQueue;3;3;4;45;9;4;0.780488;1121;203;100;0.801175;2025-05-27 21:12:40.545202930+01:00;2025-05-27 21:12:40.574814617+01:00;0.029611
boundedQueue;3;4;9;45;5;4;0.878049;1121;107;100;0.895201;2025-05-27 21:12:40.576785814+01:00;2025-05-27 21:12:40.607069142+01:00;0.030283
boundedQueue;3;5;2;45;0;4;1.000000;1121;81;100;0.920666;2025-05-27 21:12:40.609055923+01:00;2025-05-27 21:12:40.639297365+01:00;0.030241
boundedQueue;3;6;1;45;0;4;1.000000;1121;78;100;0.923604;2025-05-27 21:12:40.641199856+01:00;2025-05-27 21:12:40.670797760+01:00;0.029597
boundedQueue;4;0;0;45;41;4;0.000000;1121;1021;100;0.000000;-;-;-
boundedQueue;4;1;9;45;10;4;0.756098;1121;172;100;0.831538;2025-05-27 21:12:40.759783288+01:00;2025-05-27 21:12:40.789574293+01:00;0.029791
boundedQueue;4;2;7;45;10;4;0.756098;1121;171;100;0.832517;2025-05-27 21:12:40.791541604+01:00;2025-05-27 21:12:40.821482293+01:00;0.02994
boundedQueue;4;3;3;45;7;4;0.829268;1121;133;100;0.869736;2025-05-27 21:12:40.823495880+01:00;2025-05-27 21:12:40.853570512+01:00;0.030074
boundedQueue;4;4;2;45;2;4;0.951219;1121;107;100;0.895201;2025-05-27 21:12:40.855498946+01:00;2025-05-27 21:12:40.884819320+01:00;0.02932
boundedQueue;4;5;1;45;2;4;0.951219;1121;101;100;0.901077;2025-05-27 21:12:40.886726783+01:00;2025-05-27 21:12:40.916357045+01:00;0.02963
boundedQueue;4;6;4;45;0;4;1.000000;1121;78;100;0.923604;2025-05-27 21:12:40.918172371+01:00;2025-05-27 21:12:40.947857546+01:00;0.029685
boundedQueue;5;0;0;45;41;4;0.000000;1121;1021;100;0.000000;-;-;-
boundedQueue;5;1;2;45;34;4;0.170732;1121;958;100;0.061704;2025-05-27 21:12:41.036721059+01:00;2025-05-27 21:12:41.066171608+01:00;0.02945
boundedQueue;5;2;1;45;16;4;0.609756;1121;460;100;0.549461;2025-05-27 21:12:41.067972023+01:00;2025-05-27 21:12:41.097253022+01:00;0.02928
boundedQueue;5;3;3;45;7;4;0.829268;1121;287;100;0.718903;2025-05-27 21:12:41.099159954+01:00;2025-05-27 21:12:41.128272119+01:00;0.029112
boundedQueue;5;4;4;45;5;4;0.878049;1121;252;100;0.753183;2025-05-27 21:12:41.130158804+01:00;2025-05-27 21:12:41.160421805+01:00;0.030263
boundedQueue;5;5;7;45;4;4;0.902439;1121;166;100;0.837414;2025-05-27 21:12:41.162338457+01:00;2025-05-27 21:12:41.192046310+01:00;0.029707
boundedQueue;5;6;9;45;0;4;1.000000;1121;78;100;0.923604;2025-05-27 21:12:41.194020552+01:00;2025-05-27 21:12:41.223753414+01:00;0.029732
boundedQueue;6;0;0;45;41;4;0.000000;1121;1021;100;0.000000;-;-;-
boundedQueue;6;1;3;45;20;4;0.512195;1121;649;100;0.364349;2025-05-27 21:12:41.312381808+01:00;2025-05-27 21:12:41.341854522+01:00;0.029472
boundedQueue;6;2;7;45;11;4;0.731707;1121;233;100;0.771792;2025-05-27 21:12:41.343817695+01:00;2025-05-27 21:12:41.373261266+01:00;0.029443
boundedQueue;6;3;9;45;7;4;0.829268;1121;133;100;0.869736;2025-05-27 21:12:41.375187245+01:00;2025-05-27 21:12:41.404612358+01:00;0.029425
boundedQueue;6;4;1;45;7;4;0.829268;1121;127;100;0.875612;2025-05-27 21:12:41.406513174+01:00;2025-05-27 21:12:41.436457822+01:00;0.029944
boundedQueue;6;5;2;45;2;4;0.951219;1121;101;100;0.901077;2025-05-27 21:12:41.438424038+01:00;2025-05-27 21:12:41.468161362+01:00;0.029737
boundedQueue;6;6;4;45;0;4;1.000000;1121;78;100;0.923604;2025-05-27 21:12:41.470243159+01:00;2025-05-27 21:12:41.499852159+01:00;0.029609
boundedQueue;7;0;0;45;41;4;0.000000;1121;1021;100;0.000000;-;-;-
boundedQueue;7;1;7;45;14;4;0.658537;1121;272;100;0.733595;2025-05-27 21:12:41.588610497+01:00;2025-05-27 21:12:41.618338482+01:00;0.029727
boundedQueue;7;2;9;45;10;4;0.756098;1121;171;100;0.832517;2025-05-27 21:12:41.620465743+01:00;2025-05-27 21:12:41.650505163+01:00;0.030039
boundedQueue;7;3;1;45;10;4;0.756098;1121;163;100;0.840353;2025-05-27 21:12:41.652500328+01:00;2025-05-27 21:12:41.682493131+01:00;0.029992
boundedQueue;7;4;2;45;5;4;0.878049;1121;137;100;0.865818;2025-05-27 21:12:41.684523793+01:00;2025-05-27 21:12:41.714430084+01:00;0.029906
boundedQueue;7;5;4;45;3;4;0.926829;1121;114;100;0.888345;2025-05-27 21:12:41.716444507+01:00;2025-05-27 21:12:41.746662361+01:00;0.030217
boundedQueue;7;6;3;45;0;4;1.000000;1121;78;100;0.923604;2025-05-27 21:12:41.748642767+01:00;2025-05-27 21:12:41.778135918+01:00;0.029493
boundedQueue;8;0;0;45;41;4;0.000000;1121;1021;100;0.000000;-;-;-
boundedQueue;8;1;1;45;21;4;0.487805;1121;494;100;0.516161;2025-05-27 21:12:41.867907637+01:00;2025-05-27 21:12:41.898723651+01:00;0.030816
boundedQueue;8;2;4;45;19;4;0.536585;1121;458;100;0.551420;2025-05-27 21:12:41.900702239+01:00;2025-05-27 21:12:41.930541952+01:00;0.029839
boundedQueue;8;3;2;45;14;4;0.658537;1121;424;100;0.584721;2025-05-27 21:12:41.932648571+01:00;2025-05-27 21:12:41.963250870+01:00;0.030602
boundedQueue;8;4;7;45;7;4;0.829268;1121;203;100;0.801175;2025-05-27 21:12:41.965296534+01:00;2025-05-27 21:12:41.994691959+01:00;0.029395
boundedQueue;8;5;9;45;3;4;0.926829;1121;114;100;0.888345;2025-05-27 21:12:41.996639567+01:00;2025-05-27 21:12:42.026405535+01:00;0.029765
boundedQueue;8;6;3;45;0;4;1.000000;1121;78;100;0.923604;2025-05-27 21:12:42.028397013+01:00;2025-05-27 21:12:42.058236785+01:00;0.029839
boundedQueue;9;0;0;45;41;4;0.000000;1121;1021;100;0.000000;-;-;-
boundedQueue;9;1;3;45;20;4;0.512195;1121;649;100;0.364349;2025-05-27 21:12:42.147008277+01:00;2025-05-27 21:12:42.176786178+01:00;0.029777
boundedQueue;9;2;1;45;12;4;0.707317;1121;321;100;0.685602;2025-05-27 21:12:42.178824710+01:00;2025-05-27 21:12:42.208326202+01:00;0.029501
boundedQueue;9;3;4;45;10;4;0.756098;1121;286;100;0.719882;2025-05-27 21:12:42.210232950+01:00;2025-05-27 21:12:42.239618339+01:00;0.029385
boundedQueue;9;4;7;45;9;4;0.780488;1121;200;100;0.804114;2025-05-27 21:12:42.241534952+01:00;2025-05-27 21:12:42.271035776+01:00;0.0295
boundedQueue;9;5;9;45;5;4;0.878049;1121;104;100;0.898139;2025-05-27 21:12:42.272953485+01:00;2025-05-27 21:12:42.302124320+01:00;0.02917
boundedQueue;9;6;2;45;0;4;1.000000;1121;78;100;0.923604;2025-05-27 21:12:42.303934580+01:00;2025-05-27 21:12:42.333199076+01:00;0.029264
boundedQueue;10;0;0;45;41;4;0.000000;1121;1021;100;0.000000;-;-;-
boundedQueue;10;1;1;45;21;4;0.487805;1121;494;100;0.516161;2025-05-27 21:12:42.421353873+01:00;2025-05-27 21:12:42.450917557+01:00;0.029563
boundedQueue;10;2;7;45;14;4;0.658537;1121;264;100;0.741430;2025-05-27 21:12:42.452972089+01:00;2025-05-27 21:12:42.481946859+01:00;0.028974
boundedQueue;10;3;2;45;9;4;0.780488;1121;230;100;0.774731;2025-05-27 21:12:42.483845106+01:00;2025-05-27 21:12:42.512980212+01:00;0.029135
boundedQueue;10;4;3;45;6;4;0.853659;1121;193;100;0.810970;2025-05-27 21:12:42.514892850+01:00;2025-05-27 21:12:42.544279999+01:00;0.029387
boundedQueue;10;5;4;45;4;4;0.902439;1121;166;100;0.837414;2025-05-27 21:12:42.546216858+01:00;2025-05-27 21:12:42.575642616+01:00;0.029425
boundedQueue;10;6;9;45;0;4;1.000000;1121;78;100;0.923604;2025-05-27 21:12:42.577612827+01:00;2025-05-27 21:12:42.607142477+01:00;0.029529
